$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,$>effort
4.710190244503741,3.125777272806295,1.347474876671325,5.723857354146007,3.4542597755808404,4.869554640686111,4.104723399469403,3.3568673012895704,3.021712378071022,1.6793780866293524,1.9585486747737062,4.106903578772413,2.4336748969495514,4.645341101599591,3.883405090313097,4.36074227019811,4.5524138451525555,4.7976899801070765,9.823194101267667,1.3493942298644845,3.8489542408712216,97.94746438692886,4.496752086399113,1.303669685567813,4.870191648529998,1.3226865604200295,3.5954361232126337,0.5361930294906166
3.9005807813169886,3.9441471569423614,1.4905202957119936,1.5287259046268393,2.4889211865344607,4.6787507924401375,5.8357403331919615,3.1169460055337335,3.8715807385940497,3.145394273176859,4.231048299675198,4.436245884451205,3.27142051694707,1.1339876298943943,2.636123401419568,5.81865389157196,4.507419064538598,2.037218750787826,5.702077646373539,1.4560222821315465,3.754976780459404,336.0880999134645,2.4722797564018832,3.9274054486277885,4.866120109613727,1.3330652087708326,3.544679726316578,1.0723860589812333
3.5481259036953774,4.241510657591785,5.794853808911487,1.4292822522384065,1.2663472387212216,4.472611450791804,2.921821969879445,4.526452146924435,2.873585223202056,1.8732220762872571,4.757922105472721,2.4482127601934915,4.341735106941989,1.2363636705504812,4.491852133085118,5.959657620943795,3.3466802568499716,1.1643867930520897,4.286824648419348,3.9511246808853,4.027350116380336,319.4200036723912,4.762713055544295,5.957543199103322,4.274307767722444,3.832684571463931,3.935164382370767,0.0
4.751292089290361,2.187997794498173,4.497266404103751,1.7134552210848693,4.762847150740765,4.465028472951902,2.6707354811231303,4.33806864034089,2.6944461984810113,3.4400083269727593,3.8958744377330747,2.3169035837603937,2.8351500635237787,3.180687331257201,4.540200816479704,4.14216945893748,3.043678697219477,4.317940931608536,7.560208155362474,1.9486508367712214,3.1717090308635933,122.8473672918661,2.8093193044499394,1.2945339584307038,3.298792445062749,4.007193403264759,2.1219348279769785,0.5361930294906166
2.384835595785399,4.482062026772571,2.253550892411177,3.470896599348711,3.153120456534445,4.000244168833008,3.3014009762953025,2.8429835111074215,3.03813060951017,3.611606897304274,3.244894415355425,1.3956888060238906,1.2185011518110938,2.0113566033535752,2.1701060609243004,4.179771923206658,3.844416975642713,2.8053542719747435,5.2887993523953964,3.310992556086619,3.54967515953532,229.5866898089158,3.102572983617695,2.610691729407525,3.418033020415519,4.968333660348996,2.4997893555342263,0.5361930294906166
3.0138221743054885,2.1655485379929313,5.684626063336644,2.598687934161365,4.181198659670814,2.5755528893403907,1.625720401990482,3.692392353196405,3.4903935690058248,1.2723227555109848,4.134513299206779,2.6379157699175226,3.38424308428014,3.9087397442138165,3.0239364958243162,5.320519975615473,4.111666615903254,3.354973925833103,8.1495589226116,2.7734386024872784,4.931400381717747,55.31207055804704,2.282791180797888,2.6879337431937675,4.09861575222528,4.636372796552635,4.118414071499679,1.0723860589812333
2.7981435693772814,2.899855374782651,3.679125143494259,3.836055973739388,1.6735727887766094,4.4537253071411005,3.280650303146647,2.2361066942405436,3.186149211674918,1.2397238845521805,4.645657522582008,4.425547900656435,1.5570393962062816,3.1313701992052647,3.7486557502439957,5.168309147174779,3.5030542857976883,1.042159336693194,4.81905870053964,2.550135505208302,3.7985384509115123,393.557260866818,2.4220422391155307,5.604543905865094,2.846737889661536,1.4668781918699931,4.547278697022222,1.0723860589812333
5.864965609768357,1.8146538415067548,1.6252486194434477,3.6046046025391787,1.6957911311489244,4.940833540493532,2.4762289854060784,3.0908964957629066,3.261029713240756,4.837991356464956,2.192751773796917,1.2596611885533706,2.3763630337133734,4.430375667757201,3.414710991488497,3.6243358449893237,4.678704888845848,3.678629144959278,4.2089530746995045,3.601979217256213,4.1754093872597755,391.5679019064189,4.380321353217521,5.068316098470975,3.560023144967016,2.0134474556857542,2.024139471567176,4.557640750670242
5.737492946527492,4.971035987008805,3.3322323017010453,3.8888768138476233,2.0077078246649207,4.811713445836893,2.68387941741131,3.1886911747964044,3.344268914007361,1.8127876630241424,1.0628308988922455,2.197408421817399,1.6687101166585734,3.2511462038514565,4.07619090471755,4.777800920856319,4.9775787116676025,2.729728814694094,5.791521134536857,1.0585727248700776,4.563574089686071,300.8602963963652,4.904579882874494,4.235598856758451,5.8717120733914765,3.6053565477168568,3.714403008735205,0.5361930294906166
5.557980736452148,2.8228142136222107,3.936814059724269,1.0824032041696459,2.655129092510952,2.5724618364497758,3.1344048016369843,4.325535005426188,3.2757300686107937,2.8926734535746967,3.2479465159115537,1.7654679797757393,2.0470704359494203,2.38947349547074,2.0160123654781854,3.121354233681099,4.948227879527271,4.113641990993294,8.64684254758015,2.4409826883688597,4.915670889821712,146.78546008631324,4.410930853136298,5.328919820689195,2.505040027838861,1.8621358726824355,4.965903009372988,3.485254691689008
2.4836133895277075,3.0835289752182167,1.6745156991365375,1.249409413598249,1.0153552206256582,2.946025135636954,3.2634681037717663,4.229453555198203,2.6885704698440933,2.9403636791022363,4.422509620496556,1.8647768686381885,3.4987631578155316,3.3999177123368347,2.6746259471654263,3.8884269863302627,4.836325885835183,4.6081118142093,4.727250997419423,3.022472609298204,4.799411300661585,293.31631308047,2.631473927460084,5.666542516575343,3.182835915205226,1.799847652088316,2.786119067696275,2.680965147453083
1.5571395989968382,3.0850646776987234,5.4694338615253795,4.281224626246525,1.2119367606255405,3.774164334300613,5.378494109253859,4.131888956643046,2.483998013327759,1.547639811253196,2.7663691465081226,4.577436431486211,1.1094710224298217,2.5804568013326934,4.728544126847594,4.826424490481498,3.831274002763143,4.131547520706276,9.72416865149554,1.093565117964181,4.008751914312699,58.92007852921202,3.531589009145552,3.571038953834747,2.948995440378554,2.077404603324299,2.090214117217835,0.0
3.367891610414773,2.744806848441546,1.867100867668621,2.5068664954274844,3.195462315699195,3.5456982269885544,5.324457068365751,4.682085550283601,3.28460631766364,3.0891340108228795,1.6115346265191697,4.117192935433421,1.0993657603813336,2.1553207944228996,3.265103869585044,4.139448241577015,4.329184944794552,1.5022539151569405,5.597993335095013,2.210290972918644,3.386513856150964,124.60150338858962,1.5065024693133933,4.596688183490709,5.651846519466796,1.3093693817141814,2.7775119369138275,1.876675603217158
5.909435132079056,3.9796311537281257,4.304449746706541,4.789291730221551,3.8345300904772848,2.549349225484563,3.989558352121979,1.0279170740776515,3.4750022657589437,1.3462961792367358,1.3938530803873,4.083198918737765,1.5040777584423335,4.438994402256714,3.1097161606879533,4.324185234844316,4.109347772238545,4.627247282329047,3.4058950219912143,2.801356598904102,4.271130307293006,335.0601697621994,3.7847247560857005,5.614648523851239,2.4855300345958407,4.974409100879017,2.7800650849510937,2.1447721179624666
3.1229281970229867,2.4076070550236173,3.7617036233426653,2.5901098988778495,1.4651108331127656,2.6551086765733434,2.359672850223551,3.1550431818814655,2.9835911891348834,3.5811348153928626,3.995704772570079,4.424291556633545,1.1650193049539643,4.751032579967834,2.826078577177148,5.934113456745584,4.669164060821547,3.7746748569838138,8.306637709087813,1.011101903555395,3.891652160091197,308.60369685181564,2.0702868112255133,3.2450155781230094,4.702020326109036,2.5437826551212006,4.716918762302252,0.5361930294906166
2.62442542937417,1.4747347624300686,4.277835341778919,5.189426841385594,3.5091998549617385,4.365909064271605,5.118876137980899,2.2169857661835013,2.099839618181504,1.9307366244359545,2.6104795420760145,4.411951374409494,1.46256334650442,4.390157944166043,4.8230279625011345,3.1955263352298524,4.551861362235238,4.888948437532151,5.772554061219076,1.067115320519427,3.539341130197683,228.23069852483286,1.5842653983474406,2.74226269689361,5.245132321843121,4.05773938117824,3.872965473953128,2.9490616621983916
3.2214383484502283,1.7285046076644526,5.472380122278251,1.0392002807696545,3.390263590164542,4.5742588955842125,5.449646715436045,2.8982945501955557,3.0421247384955628,2.683958359301877,4.2693378045084245,4.942436906501333,1.0489068641974493,1.0951339173182078,2.0639579250422395,3.7329462116902885,4.486333590690679,4.150723029553834,8.779903997236364,2.090578019703894,4.049138001008586,279.0686832011245,1.2167570252465731,1.4405899501659183,4.681587265085793,2.7188967254665726,4.2116918222674276,3.485254691689008
4.522389683900917,3.1305172811061555,4.152164915450353,3.444215544130424,3.617274194719389,2.696792443698886,5.4726257106293,3.3461873892693887,3.0146307309319598,2.098291620242794,4.09932042274575,1.9933389355222895,2.8513985686583085,1.346303090004647,2.2395471637429343,4.4710457307234766,3.000437269136152,1.205574008174266,9.067716106661184,1.8286304316416784,4.616566583171807,105.01479130112004,3.2484770839794175,1.3513718688478973,4.240004447118972,4.983302838138753,4.740348568691893,0.5361930294906166
5.583686995001024,4.2220009566775305,4.263918911280681,5.219105875897672,1.3853831606446407,4.127123590291577,5.654627544386301,2.828973470562887,3.893903602632437,2.7233648929419396,4.643736986838755,2.261222745541597,3.7963769498403135,3.648759415320433,3.0790541651435177,4.074574129635955,3.7328053670710046,2.605002507180407,9.46895458662999,3.277666159816518,3.9939921189592287,118.45132168895844,3.9916533194121113,4.242137796717831,5.151317322442189,2.5476838289247965,3.6657280499439278,0.8042895442359249
4.628781357046136,1.8840714228758468,4.799061270106568,4.339896175915401,1.7023896640638818,4.474104591759145,2.436200971136098,1.8199147434992309,2.752209586351234,3.4812439742739203,3.9433022065492267,4.449369876066061,1.517784519512177,4.571851966492141,3.354169678793163,4.360773078321991,4.831100249483455,3.699037488407449,9.216469221151693,3.057372631846986,3.969524317143204,17.94936018668988,4.497248727779935,3.518079896265534,4.294030632569704,1.8957754985824171,3.8218194538188226,2.9490616621983916
2.40308187191179,3.5349427026839506,3.176161022255183,4.963886238262713,3.840146839375475,4.308531601629546,4.346527750734767,3.6296068088591196,3.294215020744798,3.3506487910430853,2.0497447180889976,1.0622167896611896,4.688284512194288,4.6007087510525615,3.45476522374127,5.550949292462927,3.602757785776105,4.261245635068715,6.864081239848424,1.00585183928663,3.8919197271518238,267.23096500242696,4.149199997173574,4.334673031592001,3.670580013277962,4.343634053551774,4.760264056313229,0.5361930294906166
