Overlap,Num,Method
25,2,XTREE
25,362,ALVES
25,390,SHATW
25,363,OLIVE
50,25,XTREE
50,7,ALVES
50,0,SHATW
50,8,OLIVE
75,36,XTREE
75,13,ALVES
75,0,SHATW
75,7,OLIVE
100,344,XTREE
100,19,ALVES
100,0,SHATW
100,15,OLIVE
25,5,XTREE
25,363,ALVES
25,390,SHATW
25,361,OLIVE
50,23,XTREE
50,9,ALVES
50,0,SHATW
50,4,OLIVE
75,37,XTREE
75,10,ALVES
75,0,SHATW
75,10,OLIVE
100,343,XTREE
100,15,ALVES
100,0,SHATW
100,19,OLIVE
25,3,XTREE
25,365,ALVES
25,390,SHATW
25,364,OLIVE
50,28,XTREE
50,7,ALVES
50,0,SHATW
50,6,OLIVE
75,35,XTREE
75,12,ALVES
75,0,SHATW
75,3,OLIVE
100,343,XTREE
100,15,ALVES
100,0,SHATW
100,19,OLIVE
25,2,XTREE
25,370,ALVES
25,390,SHATW
25,362,OLIVE
50,22,XTREE
50,10,ALVES
50,0,SHATW
50,5,OLIVE
75,35,XTREE
75,9,ALVES
75,0,SHATW
75,6,OLIVE
100,343,XTREE
100,7,ALVES
100,0,SHATW
100,19,OLIVE
25,2,XTREE
25,361,ALVES
25,390,SHATW
25,360,OLIVE
50,23,XTREE
50,6,ALVES
50,0,SHATW
50,5,OLIVE
75,34,XTREE
75,15,ALVES
75,0,SHATW
75,7,OLIVE
100,346,XTREE
100,17,ALVES
100,0,SHATW
100,20,OLIVE
25,2,XTREE
25,361,ALVES
25,390,SHATW
25,359,OLIVE
50,23,XTREE
50,8,ALVES
50,0,SHATW
50,6,OLIVE
75,39,XTREE
75,13,ALVES
75,0,SHATW
75,7,OLIVE
100,347,XTREE
100,14,ALVES
100,0,SHATW
100,21,OLIVE
25,2,XTREE
25,361,ALVES
25,390,SHATW
25,358,OLIVE
50,23,XTREE
50,9,ALVES
50,0,SHATW
50,8,OLIVE
75,35,XTREE
75,16,ALVES
75,0,SHATW
75,8,OLIVE
100,347,XTREE
100,14,ALVES
100,0,SHATW
100,20,OLIVE
25,2,XTREE
25,366,ALVES
25,390,SHATW
25,365,OLIVE
50,25,XTREE
50,7,ALVES
50,0,SHATW
50,4,OLIVE
75,36,XTREE
75,9,ALVES
75,0,SHATW
75,5,OLIVE
100,343,XTREE
100,13,ALVES
100,0,SHATW
100,18,OLIVE
25,2,XTREE
25,362,ALVES
25,390,SHATW
25,358,OLIVE
50,22,XTREE
50,8,ALVES
50,0,SHATW
50,8,OLIVE
75,34,XTREE
75,13,ALVES
75,0,SHATW
75,6,OLIVE
100,344,XTREE
100,16,ALVES
100,0,SHATW
100,21,OLIVE
25,24,XTREE
25,366,ALVES
25,390,SHATW
25,360,OLIVE
50,17,XTREE
50,9,ALVES
50,0,SHATW
50,8,OLIVE
75,25,XTREE
75,11,ALVES
75,0,SHATW
75,3,OLIVE
100,335,XTREE
100,13,ALVES
100,0,SHATW
100,21,OLIVE
