Overlap,Num,Method
25,19,XTREE
25,12,ALVES
25,30,SHATW
25,6,OLIVE
50,73,XTREE
50,10,ALVES
50,0,SHATW
50,14,OLIVE
75,45,XTREE
75,2,ALVES
75,0,SHATW
75,4,OLIVE
100,108,XTREE
100,1,ALVES
100,0,SHATW
100,2,OLIVE
25,20,XTREE
25,10,ALVES
25,21,SHATW
25,7,OLIVE
50,74,XTREE
50,18,ALVES
50,0,SHATW
50,17,OLIVE
75,46,XTREE
75,5,ALVES
75,0,SHATW
75,7,OLIVE
100,105,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,21,XTREE
25,8,ALVES
25,28,SHATW
25,3,OLIVE
50,71,XTREE
50,15,ALVES
50,0,SHATW
50,16,OLIVE
75,47,XTREE
75,2,ALVES
75,0,SHATW
75,9,OLIVE
100,106,XTREE
100,1,ALVES
100,0,SHATW
100,0,OLIVE
25,22,XTREE
25,7,ALVES
25,27,SHATW
25,9,OLIVE
50,72,XTREE
50,14,ALVES
50,0,SHATW
50,14,OLIVE
75,46,XTREE
75,2,ALVES
75,0,SHATW
75,5,OLIVE
100,105,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,21,XTREE
25,5,ALVES
25,29,SHATW
25,7,OLIVE
50,71,XTREE
50,16,ALVES
50,0,SHATW
50,13,OLIVE
75,46,XTREE
75,3,ALVES
75,0,SHATW
75,6,OLIVE
100,107,XTREE
100,1,ALVES
100,0,SHATW
100,2,OLIVE
25,19,XTREE
25,10,ALVES
25,26,SHATW
25,8,OLIVE
50,73,XTREE
50,14,ALVES
50,0,SHATW
50,13,OLIVE
75,45,XTREE
75,3,ALVES
75,0,SHATW
75,9,OLIVE
100,108,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,21,XTREE
25,10,ALVES
25,26,SHATW
25,7,OLIVE
50,73,XTREE
50,17,ALVES
50,0,SHATW
50,16,OLIVE
75,43,XTREE
75,3,ALVES
75,0,SHATW
75,5,OLIVE
100,108,XTREE
100,1,ALVES
100,0,SHATW
100,2,OLIVE
25,18,XTREE
25,12,ALVES
25,25,SHATW
25,12,OLIVE
50,70,XTREE
50,19,ALVES
50,0,SHATW
50,16,OLIVE
75,51,XTREE
75,3,ALVES
75,0,SHATW
75,4,OLIVE
100,106,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,21,XTREE
25,8,ALVES
25,25,SHATW
25,6,OLIVE
50,72,XTREE
50,16,ALVES
50,0,SHATW
50,16,OLIVE
75,44,XTREE
75,3,ALVES
75,0,SHATW
75,7,OLIVE
100,108,XTREE
100,1,ALVES
100,0,SHATW
100,2,OLIVE
25,19,XTREE
25,6,ALVES
25,32,SHATW
25,4,OLIVE
50,73,XTREE
50,16,ALVES
50,0,SHATW
50,17,OLIVE
75,47,XTREE
75,4,ALVES
75,0,SHATW
75,6,OLIVE
100,106,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
