Overlap,Num,Method
25,11,XTREE
25,4,ALVES
25,27,SHATW
25,2,OLIVE
50,14,XTREE
50,5,ALVES
50,0,SHATW
50,5,OLIVE
75,23,XTREE
75,9,ALVES
75,0,SHATW
75,9,OLIVE
100,50,XTREE
100,10,ALVES
100,0,SHATW
100,16,OLIVE
25,11,XTREE
25,3,ALVES
25,25,SHATW
25,6,OLIVE
50,14,XTREE
50,6,ALVES
50,0,SHATW
50,3,OLIVE
75,25,XTREE
75,8,ALVES
75,0,SHATW
75,9,OLIVE
100,48,XTREE
100,12,ALVES
100,0,SHATW
100,19,OLIVE
25,11,XTREE
25,4,ALVES
25,31,SHATW
25,2,OLIVE
50,12,XTREE
50,7,ALVES
50,0,SHATW
50,5,OLIVE
75,25,XTREE
75,6,ALVES
75,0,SHATW
75,6,OLIVE
100,50,XTREE
100,8,ALVES
100,0,SHATW
100,10,OLIVE
25,11,XTREE
25,5,ALVES
25,29,SHATW
25,4,OLIVE
50,14,XTREE
50,8,ALVES
50,0,SHATW
50,3,OLIVE
75,23,XTREE
75,9,ALVES
75,0,SHATW
75,9,OLIVE
100,50,XTREE
100,11,ALVES
100,0,SHATW
100,15,OLIVE
25,11,XTREE
25,4,ALVES
25,24,SHATW
25,5,OLIVE
50,12,XTREE
50,7,ALVES
50,0,SHATW
50,3,OLIVE
75,25,XTREE
75,5,ALVES
75,0,SHATW
75,7,OLIVE
100,50,XTREE
100,12,ALVES
100,0,SHATW
100,14,OLIVE
25,11,XTREE
25,4,ALVES
25,26,SHATW
25,3,OLIVE
50,16,XTREE
50,2,ALVES
50,0,SHATW
50,4,OLIVE
75,22,XTREE
75,7,ALVES
75,0,SHATW
75,7,OLIVE
100,49,XTREE
100,9,ALVES
100,0,SHATW
100,14,OLIVE
25,11,XTREE
25,3,ALVES
25,32,SHATW
25,4,OLIVE
50,12,XTREE
50,10,ALVES
50,0,SHATW
50,7,OLIVE
75,25,XTREE
75,10,ALVES
75,0,SHATW
75,11,OLIVE
100,50,XTREE
100,11,ALVES
100,0,SHATW
100,12,OLIVE
25,11,XTREE
25,4,ALVES
25,31,SHATW
25,4,OLIVE
50,15,XTREE
50,5,ALVES
50,0,SHATW
50,5,OLIVE
75,23,XTREE
75,6,ALVES
75,0,SHATW
75,6,OLIVE
100,49,XTREE
100,8,ALVES
100,0,SHATW
100,19,OLIVE
25,11,XTREE
25,6,ALVES
25,30,SHATW
25,1,OLIVE
50,12,XTREE
50,6,ALVES
50,0,SHATW
50,6,OLIVE
75,25,XTREE
75,9,ALVES
75,0,SHATW
75,5,OLIVE
100,50,XTREE
100,9,ALVES
100,0,SHATW
100,15,OLIVE
25,11,XTREE
25,4,ALVES
25,29,SHATW
25,2,OLIVE
50,13,XTREE
50,5,ALVES
50,0,SHATW
50,5,OLIVE
75,24,XTREE
75,6,ALVES
75,0,SHATW
75,6,OLIVE
100,50,XTREE
100,7,ALVES
100,0,SHATW
100,13,OLIVE
