Overlap,Num,Method
25,2,XTREE
25,363,ALVES
25,390,SHATW
25,355,OLIVE
50,24,XTREE
50,8,ALVES
50,9,SHATW
50,8,OLIVE
75,36,XTREE
75,8,ALVES
75,0,SHATW
75,7,OLIVE
100,344,XTREE
100,18,ALVES
100,0,SHATW
100,24,OLIVE
25,3,XTREE
25,369,ALVES
25,390,SHATW
25,360,OLIVE
50,25,XTREE
50,8,ALVES
50,13,SHATW
50,5,OLIVE
75,36,XTREE
75,6,ALVES
75,0,SHATW
75,6,OLIVE
100,344,XTREE
100,12,ALVES
100,0,SHATW
100,20,OLIVE
25,2,XTREE
25,367,ALVES
25,390,SHATW
25,367,OLIVE
50,25,XTREE
50,4,ALVES
50,13,SHATW
50,4,OLIVE
75,35,XTREE
75,10,ALVES
75,0,SHATW
75,7,OLIVE
100,343,XTREE
100,15,ALVES
100,0,SHATW
100,15,OLIVE
25,2,XTREE
25,360,ALVES
25,390,SHATW
25,369,OLIVE
50,22,XTREE
50,10,ALVES
50,15,SHATW
50,8,OLIVE
75,34,XTREE
75,11,ALVES
75,0,SHATW
75,6,OLIVE
100,347,XTREE
100,16,ALVES
100,0,SHATW
100,11,OLIVE
25,3,XTREE
25,363,ALVES
25,390,SHATW
25,360,OLIVE
50,26,XTREE
50,8,ALVES
50,10,SHATW
50,7,OLIVE
75,38,XTREE
75,10,ALVES
75,0,SHATW
75,7,OLIVE
100,339,XTREE
100,14,ALVES
100,0,SHATW
100,20,OLIVE
25,2,XTREE
25,368,ALVES
25,390,SHATW
25,370,OLIVE
50,25,XTREE
50,7,ALVES
50,18,SHATW
50,4,OLIVE
75,34,XTREE
75,10,ALVES
75,0,SHATW
75,7,OLIVE
100,343,XTREE
100,11,ALVES
100,0,SHATW
100,12,OLIVE
25,2,XTREE
25,357,ALVES
25,390,SHATW
25,366,OLIVE
50,24,XTREE
50,9,ALVES
50,16,SHATW
50,4,OLIVE
75,35,XTREE
75,11,ALVES
75,0,SHATW
75,4,OLIVE
100,343,XTREE
100,18,ALVES
100,0,SHATW
100,17,OLIVE
25,2,XTREE
25,359,ALVES
25,390,SHATW
25,359,OLIVE
50,23,XTREE
50,8,ALVES
50,19,SHATW
50,5,OLIVE
75,38,XTREE
75,12,ALVES
75,0,SHATW
75,7,OLIVE
100,343,XTREE
100,19,ALVES
100,0,SHATW
100,20,OLIVE
25,2,XTREE
25,361,ALVES
25,390,SHATW
25,367,OLIVE
50,24,XTREE
50,11,ALVES
50,20,SHATW
50,5,OLIVE
75,35,XTREE
75,10,ALVES
75,0,SHATW
75,6,OLIVE
100,342,XTREE
100,16,ALVES
100,0,SHATW
100,15,OLIVE
25,2,XTREE
25,363,ALVES
25,390,SHATW
25,359,OLIVE
50,22,XTREE
50,13,ALVES
50,12,SHATW
50,9,OLIVE
75,37,XTREE
75,8,ALVES
75,0,SHATW
75,7,OLIVE
100,343,XTREE
100,12,ALVES
100,0,SHATW
100,17,OLIVE
