Overlap,Num,Method
25,3,XTREE
25,81,ALVES
25,92,SHATW
25,84,OLIVE
50,22,XTREE
50,9,ALVES
50,2,SHATW
50,7,OLIVE
75,16,XTREE
75,7,ALVES
75,0,SHATW
75,1,OLIVE
100,56,XTREE
100,1,ALVES
100,0,SHATW
100,2,OLIVE
25,3,XTREE
25,82,ALVES
25,92,SHATW
25,79,OLIVE
50,22,XTREE
50,4,ALVES
50,2,SHATW
50,10,OLIVE
75,16,XTREE
75,9,ALVES
75,0,SHATW
75,2,OLIVE
100,56,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,2,XTREE
25,84,ALVES
25,92,SHATW
25,80,OLIVE
50,22,XTREE
50,7,ALVES
50,2,SHATW
50,7,OLIVE
75,16,XTREE
75,6,ALVES
75,0,SHATW
75,2,OLIVE
100,57,XTREE
100,1,ALVES
100,0,SHATW
100,4,OLIVE
25,2,XTREE
25,87,ALVES
25,93,SHATW
25,79,OLIVE
50,22,XTREE
50,2,ALVES
50,0,SHATW
50,8,OLIVE
75,19,XTREE
75,5,ALVES
75,0,SHATW
75,4,OLIVE
100,57,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,4,XTREE
25,81,ALVES
25,93,SHATW
25,82,OLIVE
50,24,XTREE
50,8,ALVES
50,1,SHATW
50,6,OLIVE
75,15,XTREE
75,6,ALVES
75,0,SHATW
75,2,OLIVE
100,57,XTREE
100,1,ALVES
100,0,SHATW
100,5,OLIVE
25,3,XTREE
25,84,ALVES
25,92,SHATW
25,77,OLIVE
50,22,XTREE
50,7,ALVES
50,2,SHATW
50,12,OLIVE
75,16,XTREE
75,6,ALVES
75,0,SHATW
75,2,OLIVE
100,56,XTREE
100,1,ALVES
100,0,SHATW
100,3,OLIVE
25,3,XTREE
25,86,ALVES
25,91,SHATW
25,82,OLIVE
50,23,XTREE
50,5,ALVES
50,3,SHATW
50,7,OLIVE
75,16,XTREE
75,5,ALVES
75,0,SHATW
75,3,OLIVE
100,56,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,3,XTREE
25,84,ALVES
25,92,SHATW
25,76,OLIVE
50,23,XTREE
50,5,ALVES
50,3,SHATW
50,8,OLIVE
75,17,XTREE
75,5,ALVES
75,0,SHATW
75,4,OLIVE
100,56,XTREE
100,1,ALVES
100,0,SHATW
100,6,OLIVE
25,2,XTREE
25,87,ALVES
25,93,SHATW
25,79,OLIVE
50,22,XTREE
50,5,ALVES
50,1,SHATW
50,8,OLIVE
75,18,XTREE
75,4,ALVES
75,0,SHATW
75,3,OLIVE
100,57,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,3,XTREE
25,85,ALVES
25,91,SHATW
25,82,OLIVE
50,24,XTREE
50,8,ALVES
50,4,SHATW
50,9,OLIVE
75,16,XTREE
75,5,ALVES
75,0,SHATW
75,2,OLIVE
100,57,XTREE
100,1,ALVES
100,0,SHATW
100,3,OLIVE
