Overlap,Num,Method
25,6,XTREE
25,1,ALVES
25,0,SHATW
25,0,OLIVE
50,43,XTREE
50,9,ALVES
50,0,SHATW
50,6,OLIVE
75,27,XTREE
75,1,ALVES
75,0,SHATW
75,1,OLIVE
100,124,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,6,XTREE
25,0,ALVES
25,1,SHATW
25,0,OLIVE
50,43,XTREE
50,6,ALVES
50,0,SHATW
50,4,OLIVE
75,26,XTREE
75,1,ALVES
75,0,SHATW
75,1,OLIVE
100,125,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,6,XTREE
25,1,ALVES
25,1,SHATW
25,2,OLIVE
50,42,XTREE
50,5,ALVES
50,0,SHATW
50,8,OLIVE
75,28,XTREE
75,1,ALVES
75,0,SHATW
75,1,OLIVE
100,124,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,6,XTREE
25,0,ALVES
25,0,SHATW
25,3,OLIVE
50,44,XTREE
50,6,ALVES
50,0,SHATW
50,6,OLIVE
75,26,XTREE
75,0,ALVES
75,0,SHATW
75,2,OLIVE
100,124,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,6,XTREE
25,0,ALVES
25,0,SHATW
25,2,OLIVE
50,41,XTREE
50,5,ALVES
50,0,SHATW
50,6,OLIVE
75,29,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,124,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,6,XTREE
25,2,ALVES
25,1,SHATW
25,1,OLIVE
50,42,XTREE
50,10,ALVES
50,0,SHATW
50,5,OLIVE
75,28,XTREE
75,0,ALVES
75,0,SHATW
75,4,OLIVE
100,124,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,6,XTREE
25,0,ALVES
25,0,SHATW
25,0,OLIVE
50,42,XTREE
50,4,ALVES
50,0,SHATW
50,4,OLIVE
75,28,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,124,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,7,XTREE
25,1,ALVES
25,0,SHATW
25,2,OLIVE
50,42,XTREE
50,9,ALVES
50,0,SHATW
50,3,OLIVE
75,27,XTREE
75,0,ALVES
75,0,SHATW
75,2,OLIVE
100,124,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,6,XTREE
25,1,ALVES
25,1,SHATW
25,2,OLIVE
50,42,XTREE
50,7,ALVES
50,0,SHATW
50,8,OLIVE
75,28,XTREE
75,0,ALVES
75,0,SHATW
75,2,OLIVE
100,124,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,6,XTREE
25,0,ALVES
25,0,SHATW
25,2,OLIVE
50,43,XTREE
50,7,ALVES
50,0,SHATW
50,6,OLIVE
75,27,XTREE
75,1,ALVES
75,0,SHATW
75,4,OLIVE
100,124,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
