Overlap,Num,Method
25,40,XTREE
25,297,ALVES
25,313,SHATW
25,283,OLIVE
50,115,XTREE
50,23,ALVES
50,2,SHATW
50,29,OLIVE
75,72,XTREE
75,2,ALVES
75,0,SHATW
75,7,OLIVE
100,136,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,40,XTREE
25,291,ALVES
25,311,SHATW
25,284,OLIVE
50,116,XTREE
50,32,ALVES
50,5,SHATW
50,26,OLIVE
75,71,XTREE
75,3,ALVES
75,0,SHATW
75,8,OLIVE
100,136,XTREE
100,1,ALVES
100,0,SHATW
100,3,OLIVE
25,44,XTREE
25,284,ALVES
25,312,SHATW
25,293,OLIVE
50,115,XTREE
50,35,ALVES
50,3,SHATW
50,18,OLIVE
75,69,XTREE
75,5,ALVES
75,0,SHATW
75,5,OLIVE
100,136,XTREE
100,1,ALVES
100,0,SHATW
100,3,OLIVE
25,40,XTREE
25,296,ALVES
25,312,SHATW
25,290,OLIVE
50,113,XTREE
50,27,ALVES
50,2,SHATW
50,22,OLIVE
75,73,XTREE
75,2,ALVES
75,0,SHATW
75,5,OLIVE
100,136,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,41,XTREE
25,290,ALVES
25,313,SHATW
25,291,OLIVE
50,116,XTREE
50,25,ALVES
50,2,SHATW
50,22,OLIVE
75,70,XTREE
75,6,ALVES
75,0,SHATW
75,7,OLIVE
100,136,XTREE
100,1,ALVES
100,0,SHATW
100,2,OLIVE
25,39,XTREE
25,293,ALVES
25,312,SHATW
25,286,OLIVE
50,114,XTREE
50,26,ALVES
50,3,SHATW
50,26,OLIVE
75,72,XTREE
75,2,ALVES
75,0,SHATW
75,6,OLIVE
100,136,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,41,XTREE
25,290,ALVES
25,311,SHATW
25,281,OLIVE
50,114,XTREE
50,26,ALVES
50,3,SHATW
50,32,OLIVE
75,72,XTREE
75,4,ALVES
75,0,SHATW
75,8,OLIVE
100,136,XTREE
100,1,ALVES
100,0,SHATW
100,4,OLIVE
25,42,XTREE
25,290,ALVES
25,313,SHATW
25,283,OLIVE
50,117,XTREE
50,27,ALVES
50,4,SHATW
50,27,OLIVE
75,71,XTREE
75,5,ALVES
75,0,SHATW
75,9,OLIVE
100,136,XTREE
100,1,ALVES
100,0,SHATW
100,3,OLIVE
25,37,XTREE
25,291,ALVES
25,311,SHATW
25,288,OLIVE
50,118,XTREE
50,29,ALVES
50,4,SHATW
50,27,OLIVE
75,70,XTREE
75,4,ALVES
75,0,SHATW
75,5,OLIVE
100,137,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,40,XTREE
25,294,ALVES
25,313,SHATW
25,287,OLIVE
50,118,XTREE
50,28,ALVES
50,2,SHATW
50,25,OLIVE
75,70,XTREE
75,1,ALVES
75,0,SHATW
75,5,OLIVE
100,137,XTREE
100,1,ALVES
100,0,SHATW
100,2,OLIVE
