Overlap,Num,Method
25,16,XTREE
25,138,ALVES
25,149,SHATW
25,141,OLIVE
50,49,XTREE
50,7,ALVES
50,3,SHATW
50,6,OLIVE
75,35,XTREE
75,4,ALVES
75,0,SHATW
75,4,OLIVE
100,75,XTREE
100,4,ALVES
100,0,SHATW
100,1,OLIVE
25,14,XTREE
25,141,ALVES
25,146,SHATW
25,141,OLIVE
50,47,XTREE
50,8,ALVES
50,6,SHATW
50,5,OLIVE
75,35,XTREE
75,2,ALVES
75,0,SHATW
75,1,OLIVE
100,76,XTREE
100,2,ALVES
100,0,SHATW
100,5,OLIVE
25,14,XTREE
25,138,ALVES
25,146,SHATW
25,132,OLIVE
50,48,XTREE
50,7,ALVES
50,5,SHATW
50,10,OLIVE
75,35,XTREE
75,3,ALVES
75,0,SHATW
75,6,OLIVE
100,77,XTREE
100,4,ALVES
100,0,SHATW
100,6,OLIVE
25,14,XTREE
25,139,ALVES
25,148,SHATW
25,138,OLIVE
50,48,XTREE
50,10,ALVES
50,4,SHATW
50,7,OLIVE
75,35,XTREE
75,3,ALVES
75,0,SHATW
75,5,OLIVE
100,77,XTREE
100,3,ALVES
100,0,SHATW
100,4,OLIVE
25,14,XTREE
25,137,ALVES
25,149,SHATW
25,141,OLIVE
50,48,XTREE
50,9,ALVES
50,3,SHATW
50,6,OLIVE
75,35,XTREE
75,4,ALVES
75,0,SHATW
75,0,OLIVE
100,77,XTREE
100,4,ALVES
100,0,SHATW
100,4,OLIVE
25,13,XTREE
25,142,ALVES
25,148,SHATW
25,135,OLIVE
50,50,XTREE
50,8,ALVES
50,5,SHATW
50,12,OLIVE
75,34,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,76,XTREE
100,2,ALVES
100,0,SHATW
100,4,OLIVE
25,14,XTREE
25,143,ALVES
25,149,SHATW
25,134,OLIVE
50,47,XTREE
50,7,ALVES
50,3,SHATW
50,9,OLIVE
75,35,XTREE
75,1,ALVES
75,0,SHATW
75,4,OLIVE
100,76,XTREE
100,3,ALVES
100,0,SHATW
100,5,OLIVE
25,14,XTREE
25,140,ALVES
25,147,SHATW
25,135,OLIVE
50,48,XTREE
50,7,ALVES
50,6,SHATW
50,7,OLIVE
75,35,XTREE
75,3,ALVES
75,0,SHATW
75,4,OLIVE
100,77,XTREE
100,4,ALVES
100,0,SHATW
100,6,OLIVE
25,14,XTREE
25,137,ALVES
25,148,SHATW
25,137,OLIVE
50,48,XTREE
50,9,ALVES
50,5,SHATW
50,11,OLIVE
75,35,XTREE
75,4,ALVES
75,0,SHATW
75,0,OLIVE
100,77,XTREE
100,3,ALVES
100,0,SHATW
100,4,OLIVE
25,13,XTREE
25,142,ALVES
25,149,SHATW
25,140,OLIVE
50,47,XTREE
50,9,ALVES
50,3,SHATW
50,7,OLIVE
75,35,XTREE
75,2,ALVES
75,0,SHATW
75,1,OLIVE
100,77,XTREE
100,1,ALVES
100,0,SHATW
100,4,OLIVE
