Overlap,Heeded
0,-0.3823858469866701
0,-0.21843687058675054
0,-0.2595525351690936
15,1.2729496281331352
0,-0.018909620364571555
0,-0.3988741722672627
0,-0.12425338962528792
40,3.4866073577044094
0,-0.4750551551426583
0,-0.4155914775941104
0,-0.37205435723212754
35,1.3237991861573608
25,1.293128647595104
35,1.0918067071962554
0,-0.3809283448936248
0,-0.43508329568370235
0,-0.3215521593732431
0,-0.09111239387315312
0,-0.2297660301778004
20,2.1773268352076327
0,-0.3730667347052679
0,-0.06198715471811106
50,1.2486143861117531
0,-0.05220833476727843
0,-0.041126750332904694
0,-0.4292096366823194
25,3.1644204061919163
0,-0.23927875171469187
40,2.4827178669222345
0,-0.15403244535857025
0,-0.09253564524021118
0,-0.0593223165360518
0,-0.3735267065396995
0,-0.28127248681054445
0,-0.0964477340645497
30,4.16993845064297
40,1.0967123064185724
0,-0.28366375609661504
0,-0.043777585137265596
35,1.4108324388608036
0,-0.2090011966825841
0,-0.07258466404396213
0,-0.08160327777807247
0,-0.3932500903015196
0,-0.26410879470809
25,1.220828588073529
0,-0.2996685035328898
0,-0.3068335565204809
0,-0.35057764445809547
75,1.4903744570291013
0,-0.12807654533285034
0,-0.4538040822725887
25,1.4323378892092942
0,-0.4553671842576434
20,-0.4035905880686313
0,-0.321360567252924
0,-0.21733982907513832
0,-0.3059632511997479
0,-0.10416417636527159
0,-0.3670826997996575
0,-0.17048113368570472
25,6.499480538968825
0,-0.32245534727530606
45,6.246217746600972
0,-0.2819414791670305
25,2.297294603372542
0,-0.4628071558520477
0,-0.4755544836153216
0,-0.32187811801242
25,1.0602379418354073
0,-0.12158303060262815
0,-0.42524229810826697
0,-0.30434278832639805
0,-0.1485586240572377
0,-0.22098902692088368
40,4.295653688109405
0,-0.17814858388327287
30,-1.3084968959322199
0,-0.10641289662482922
0,-0.3405516425610092
0,-0.389451629652127
60,1.2778089376101196
0,-0.35999536600487836
0,-0.1471403318306247
0,-0.33834153072093565
0,-0.04607616854048774
10,9.235601495941252
25,2.4588131451001987
0,-0.12064384996440342
0,-0.22303184754441263
40,2.4615994297763777
0,-0.22833773130448598
85,1.1850085231601934
0,-0.13028346237059812
0,-0.4562944372295466
0,-0.24117182658409164
0,-0.17088144094934182
0,-0.048753834040921096
0,-0.027477011205253754
0,-0.16833006270170436
0,-0.05882098478974174
0,-0.2013773690261199
0,-0.4820353211301324
0,-0.44488005128279884
0,-0.13604195771379873
0,-0.4205720986349442
0,-0.4451702130057191
0,-0.39645705841004847
25,2.0627869239996106
0,-0.3296365113051196
0,-0.28515555818817334
0,-0.027901047815445723
0,-0.4932116298572593
0,-0.44755878041264624
0,-0.41021257750494766
0,-0.1673726461036965
0,-0.07900150707100861
0,-0.3858537375780972
0,-0.21896849509146127
0,-0.13956965556594553
10,9.308641490424023
0,-0.0502288907072212
0,-0.300187363754554
0,-0.10607579672595385
0,-0.09729542536483787
0,-0.25377731128249453
0,-0.07169744019791663
0,-0.37856400041849875
0,-0.2577814658295934
0,-0.306989724466936
0,-0.026348377773205867
0,-0.1735875066532998
5,7.321727455895813
0,-0.02757547835558133
0,-0.297903650219649
0,-0.3515628318837817
0,-0.008881585885277266
0,-0.4364668433195524
15,1.2555922163028066
0,-0.3933249459125492
20,1.431545718942678
0,-0.1597447536151581
0,-1.1677038769707686
0,-0.20981195203793002
25,2.464398917265705
0,-0.39341622857850533
20,2.141777137983812
0,-0.3634698197860562
0,-0.49764170502340943
0,-0.42851555508110484
0,-0.019722691296994665
0,-0.31560033697078066
0,-0.10069170666615956
0,-0.1630602053486488
0,-0.37574407201956467
0,-0.010382978576289337
0,-0.2178490107117348
0,-0.32443511613544046
35,3.209603111660899
0,-0.08730628791878137
0,-0.27857989118678606
0,-0.15795834714730234
0,-0.4684220241476356
0,-0.031907810962100214
35,3.2992118135180326
0,-0.44949076991591747
0,-0.09211820003562338
0,-0.27634942482116714
0,-0.4907419210722447
0,-0.1465073609339385
0,-0.05362433014717477
0,-0.14853284083658508
0,-0.07764335364692232
0,-0.1578680077426265
60,1.121762167835987
0,-0.4892468825229125
0,-0.3115578243996173
0,-0.17251913203254693
5,3.249613518614774
0,-0.3180068105352546
0,-0.2899715644129448
75,1.4861348105123982
0,-0.46705324817354765
0,-0.47391900080593957
0,-0.17064392975454667
50,1.3302355528462362
0,-0.2602353087586403
0,-0.018510183918018674
20,1.1087622130198378
0,-0.0932377155585346
0,-0.4164680102350634
0,-0.20153658762998383
0,-0.11652140840714137
0,-0.23605348966852185
0,-0.4854912343651011
0,-0.3564913798054534
0,-0.2810497620129471
25,1.224794766087979
0,-0.22161322252387816
0,-0.42864424831962183
0,-0.42620851689402384
0,-0.21137888971085717
0,-0.35996995947768207
0,-0.14304169746418066
0,-1.1233554946067896
0,-0.21611222188258833
0,-0.4526436876405062
0,-0.0165601387611935
0,-0.38877230157174975
0,-0.3298578752433448
0,-0.3896898316970918
0,-0.06066831161531555
25,2.4827580603461956
0,-0.054787909551383185
0,-0.3282479132885444
0,-0.42723156150706476
70,1.3655157511473415
85,1.2744417665832337
0,-0.4525643563413194
35,1.2385914416996904
0,-0.08641959382138942
45,1.2948250808238737
0,-0.4379469182097133
0,-0.34999786281899314
