Overlap,Heeded
65,3.07540933032
50,3.08738993782
0,-0.362445748786
75,1.12301025197
95,1.28264003157
90,1.2410972178
50,1.45377618623
0,-0.29635509578
95,1.29412789099
100,1.23173702531
0,-0.123418867175
90,2.32269545466
0,-0.359846285616
45,7.00614970795
40,1.35247870911
45,1.03857024522
100,1.28158570522
90,1.14273119733
90,2.32889818832
0,-0.47760687273
60,2.14628298482
30,1.44686067391
75,-0.160483760452
100,1.2617394814
0,-0.282901891901
30,4.47078541374
95,1.34983859739
0,-0.324334328263
75,-0.0658012869139
0,-0.373485241058
55,2.4887856132
0,-0.129847875581
80,-0.319025144024
0,-0.00131496766734
30,1.38697733453
0,-0.203894413754
100,1.27237166763
65,3.28227839123
75,2.0321163188
60,1.30107066331
0,-0.103348074719
75,1.23000931892
0,-0.184485315782
80,1.16676013829
85,1.00608373915
75,-0.148038151611
55,2.09352096955
40,-1.3042577807
65,-0.154661894236
75,1.11381120527
0,-2.14872207381
90,-1.0582985874
0,-0.372288314855
0,-0.420014574882
0,-0.225432562352
70,5.10574640524
100,1.27972984818
0,-0.158964814917
85,1.04430834094
0,-0.0724318562702
0,-0.267978598649
85,1.13072102928
75,1.3865793777
15,4.30377048201
90,1.46992831778
45,1.28815582121
50,3.17578439858
0,-0.0204085115153
0,-0.069578745827
0,-0.311892671268
70,1.01879337862
0,-0.200403276533
0,-0.433758906035
40,7.06465132294
0,-0.14831892116
0,-0.321328215831
0,-4.04130600863
45,2.26336710353
65,1.41235559923
0,-1.21004119486
60,2.49323611271
90,1.22660411178
0,-0.0863045849924
90,-0.321329643082
0,-0.480625046566
75,2.15122891283
45,3.11635358463
60,2.3066066051
0,-0.446338861488
95,1.14179846771
95,-0.00795550784542
90,1.40777041948
75,1.24376590657
95,1.02639623663
0,-0.475972538555
95,1.40849211989
90,1.25160008167
55,2.00390460174
0,-0.372373563263
65,2.17561210986
95,1.05025423924
95,1.37068153851
0,-1.26107693128
0,-0.423313237572
0,-0.12510936939
30,1.0068140618
0,-0.302890086654
70,2.44183925095
65,2.05886295901
90,1.33627922266
40,4.04326748916
45,-0.408121107218
90,-1.10683677724
90,1.15814642044
0,-0.405185041071
0,-0.0615323719614
50,3.09494404534
35,1.13371973121
90,-1.30458548397
50,-0.14178304517
100,-4.03081053212
90,1.28153938445
0,-0.064212716704
0,-2.11467970042
45,-0.272780182435
75,2.43181006249
0,-0.0506379367515
0,-0.148256639265
95,-3.15361317046
0,-1.1159707325
55,-4.39523592964
95,-1.3586380267
30,1.48179710375
45,2.21389168089
0,-0.353114913109
50,-1.49235971023
90,1.31304236588
75,3.32001163134
90,1.08383510483
85,-1.27157169652
95,-0.114005068621
0,-0.369208767571
0,-0.204411726451
0,-0.159361784521
75,-0.481367392612
95,1.24271538152
75,-1.30502959908
45,6.01702557554
90,1.41963741857
90,1.10465325297
95,2.07407838671
45,3.08691550487
40,7.25421383525
0,-0.380846663279
95,1.23641637052
0,-0.279143870695
0,-0.195617722843
0,-0.0738653672004
0,-0.456955296293
0,-0.32295104317
95,1.42859582271
80,3.29390388482
75,2.48096003139
0,-0.107681007538
65,3.13657033708
75,1.45408281548
80,1.19829895722
40,4.45590968985
90,1.10517079935
55,4.16298512564
65,2.26973248225
45,-2.32061467949
0,-0.0517761234528
0,-0.163473888776
90,1.43025209004
0,-2.14504154279
0,-0.148009656819
75,1.14967064026
0,-0.026058239282
0,-0.341198583111
0,-0.213247796364
45,1.2047979366
45,1.36420653798
70,2.32476401252
55,1.13443880713
75,-0.461681972471
40,-4.08840770529
75,1.17595080273
90,1.1430547409
75,2.31054293743
0,-0.00138654029308
95,1.16028984659
95,-1.31007841957
85,1.13576036909
50,3.14558291393
95,1.27388798197
0,-0.145002773794
55,3.18765003026
0,-0.108041427639
95,1.01483874351
75,2.11326781219
0,-0.0841697124029
0,-0.350601018887
65,-0.0873655213754
20,5.01214696415
50,2.16511757428
0,-0.242307674258
0,-0.0693897478956
0,-1.20781603345
