-0.70,0.89
-0.27,0.82
-0.68,1.04
0.56,1.15
-0.54,-0.28
-0.38,0.40
-1.16,-0.28
-1.03,0.29
-0.87,0.97
0.18,0.60
-0.25,0.97
-0.16,0.01
-0.92,-0.57
-1.14,-0.13
-0.94,-0.06
-0.32,-0.06
-0.97,-0.21
0.02,-0.47
-0.19,0.51
-0.18,0.47
-0.81,0.50
-0.67,0.03
-0.81,0.47
0.29,0.63
0.31,-0.45
0.45,0.08
0.23,0.52
0.57,0.11
-0.80,-0.18
-0.15,-0.03
0.58,0.65
-0.78,-0.03
0.19,-0.44
-0.54,0.56
0.32,0.13
-0.31,0.13
-0.24,-0.37
0.39,-0.37
0.03,-0.11
-0.67,-0.00
-0.49,-0.09
-0.80,-0.54
-0.18,-0.53
-0.90,0.82
-0.31,-0.71
0.54,-0.04
-0.83,-0.68
0.07,-0.16
0.87,0.60
0.53,1.01
1.10,0.17
0.50,0.05
0.40,0.47
0.56,0.50
-0.67,0.39
0.78,0.72
0.16,0.46
-0.61,-0.08
0.02,-0.08
0.04,0.07
0.42,0.62
0.76,0.22
0.98,-0.22
0.90,0.75
-0.25,-0.34
0.96,-0.37
0.38,-0.33
0.85,-0.79
0.78,-0.28
0.76,0.18
0.99,-0.26
0.79,-0.32
-0.18,-0.14
-0.60,-1.12
0.03,-1.12
-0.11,-0.65
-0.38,-0.90
0.36,-0.52
0.25,-0.90
0.23,-1.05
0.63,-1.00
-0.63,-0.62
0.83,-0.93
0.61,-0.50
0.15,0.10
0.13,-0.05
0.18,-0.40
-0.45,-0.40
-0.07,-0.11
-0.36,0.48
0.54,0.00
0.70,0.68
-0.33,-0.02
0.30,-0.02
0.67,0.53
0.77,-0.47
