Overlap,Num,Method
25,2,XTREE
25,19,ALVES
25,22,SHATW
25,20,OLIVE
50,11,XTREE
50,4,ALVES
50,0,SHATW
50,2,OLIVE
75,7,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,6,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,20,ALVES
25,22,SHATW
25,17,OLIVE
50,11,XTREE
50,2,ALVES
50,0,SHATW
50,4,OLIVE
75,6,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,6,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,21,ALVES
25,22,SHATW
25,20,OLIVE
50,11,XTREE
50,1,ALVES
50,0,SHATW
50,2,OLIVE
75,6,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,6,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,19,ALVES
25,22,SHATW
25,20,OLIVE
50,11,XTREE
50,4,ALVES
50,0,SHATW
50,2,OLIVE
75,7,XTREE
75,0,ALVES
75,0,SHATW
75,0,OLIVE
100,6,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,20,ALVES
25,22,SHATW
25,19,OLIVE
50,11,XTREE
50,2,ALVES
50,0,SHATW
50,2,OLIVE
75,7,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,6,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,19,ALVES
25,22,SHATW
25,20,OLIVE
50,11,XTREE
50,4,ALVES
50,0,SHATW
50,1,OLIVE
75,7,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,6,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,22,ALVES
25,22,SHATW
25,19,OLIVE
50,11,XTREE
50,0,ALVES
50,0,SHATW
50,2,OLIVE
75,6,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,6,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,19,ALVES
25,22,SHATW
25,20,OLIVE
50,11,XTREE
50,4,ALVES
50,0,SHATW
50,1,OLIVE
75,5,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,6,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,19,ALVES
25,22,SHATW
25,19,OLIVE
50,11,XTREE
50,4,ALVES
50,0,SHATW
50,2,OLIVE
75,7,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,6,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,22,ALVES
25,22,SHATW
25,18,OLIVE
50,10,XTREE
50,0,ALVES
50,0,SHATW
50,3,OLIVE
75,7,XTREE
75,0,ALVES
75,0,SHATW
75,1,OLIVE
100,6,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
