Overlap,Num,Method
25,11,XTREE
25,11,ALVES
25,32,SHATW
25,9,OLIVE
50,46,XTREE
50,17,ALVES
50,0,SHATW
50,16,OLIVE
75,53,XTREE
75,5,ALVES
75,0,SHATW
75,10,OLIVE
100,105,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
25,14,XTREE
25,10,ALVES
25,33,SHATW
25,7,OLIVE
50,46,XTREE
50,20,ALVES
50,0,SHATW
50,20,OLIVE
75,49,XTREE
75,6,ALVES
75,0,SHATW
75,9,OLIVE
100,106,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,11,XTREE
25,11,ALVES
25,36,SHATW
25,4,OLIVE
50,45,XTREE
50,15,ALVES
50,0,SHATW
50,10,OLIVE
75,48,XTREE
75,4,ALVES
75,0,SHATW
75,15,OLIVE
100,111,XTREE
100,0,ALVES
100,0,SHATW
100,10,OLIVE
25,11,XTREE
25,11,ALVES
25,41,SHATW
25,2,OLIVE
50,46,XTREE
50,18,ALVES
50,0,SHATW
50,18,OLIVE
75,47,XTREE
75,3,ALVES
75,0,SHATW
75,12,OLIVE
100,111,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,12,XTREE
25,12,ALVES
25,33,SHATW
25,4,OLIVE
50,44,XTREE
50,17,ALVES
50,0,SHATW
50,16,OLIVE
75,52,XTREE
75,5,ALVES
75,0,SHATW
75,12,OLIVE
100,107,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,12,XTREE
25,9,ALVES
25,39,SHATW
25,6,OLIVE
50,44,XTREE
50,20,ALVES
50,0,SHATW
50,18,OLIVE
75,49,XTREE
75,6,ALVES
75,0,SHATW
75,12,OLIVE
100,110,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
25,13,XTREE
25,14,ALVES
25,40,SHATW
25,4,OLIVE
50,43,XTREE
50,18,ALVES
50,0,SHATW
50,12,OLIVE
75,50,XTREE
75,5,ALVES
75,0,SHATW
75,9,OLIVE
100,109,XTREE
100,0,ALVES
100,0,SHATW
100,8,OLIVE
25,11,XTREE
25,12,ALVES
25,30,SHATW
25,5,OLIVE
50,48,XTREE
50,20,ALVES
50,0,SHATW
50,16,OLIVE
75,51,XTREE
75,6,ALVES
75,0,SHATW
75,8,OLIVE
100,105,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,12,XTREE
25,11,ALVES
25,37,SHATW
25,6,OLIVE
50,44,XTREE
50,13,ALVES
50,0,SHATW
50,14,OLIVE
75,49,XTREE
75,7,ALVES
75,0,SHATW
75,9,OLIVE
100,110,XTREE
100,0,ALVES
100,0,SHATW
100,8,OLIVE
25,11,XTREE
25,13,ALVES
25,35,SHATW
25,4,OLIVE
50,43,XTREE
50,20,ALVES
50,0,SHATW
50,17,OLIVE
75,54,XTREE
75,3,ALVES
75,0,SHATW
75,14,OLIVE
100,107,XTREE
100,0,ALVES
100,0,SHATW
100,11,OLIVE
