Overlap,Num,Method
25,29,XTREE
25,17,ALVES
25,28,SHATW
25,10,OLIVE
50,75,XTREE
50,8,ALVES
50,0,SHATW
50,13,OLIVE
75,36,XTREE
75,4,ALVES
75,0,SHATW
75,5,OLIVE
100,106,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,27,XTREE
25,13,ALVES
25,25,SHATW
25,9,OLIVE
50,77,XTREE
50,11,ALVES
50,0,SHATW
50,13,OLIVE
75,36,XTREE
75,5,ALVES
75,0,SHATW
75,2,OLIVE
100,106,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,25,XTREE
25,15,ALVES
25,32,SHATW
25,9,OLIVE
50,78,XTREE
50,14,ALVES
50,0,SHATW
50,13,OLIVE
75,35,XTREE
75,3,ALVES
75,0,SHATW
75,2,OLIVE
100,108,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,29,XTREE
25,11,ALVES
25,27,SHATW
25,8,OLIVE
50,76,XTREE
50,13,ALVES
50,0,SHATW
50,17,OLIVE
75,36,XTREE
75,6,ALVES
75,0,SHATW
75,4,OLIVE
100,105,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,28,XTREE
25,15,ALVES
25,38,SHATW
25,10,OLIVE
50,75,XTREE
50,10,ALVES
50,0,SHATW
50,13,OLIVE
75,35,XTREE
75,6,ALVES
75,0,SHATW
75,5,OLIVE
100,108,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,30,XTREE
25,12,ALVES
25,34,SHATW
25,8,OLIVE
50,73,XTREE
50,13,ALVES
50,0,SHATW
50,11,OLIVE
75,36,XTREE
75,4,ALVES
75,0,SHATW
75,5,OLIVE
100,107,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,29,XTREE
25,17,ALVES
25,35,SHATW
25,6,OLIVE
50,74,XTREE
50,8,ALVES
50,0,SHATW
50,13,OLIVE
75,33,XTREE
75,1,ALVES
75,0,SHATW
75,3,OLIVE
100,110,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,32,XTREE
25,17,ALVES
25,31,SHATW
25,9,OLIVE
50,74,XTREE
50,11,ALVES
50,0,SHATW
50,12,OLIVE
75,35,XTREE
75,5,ALVES
75,0,SHATW
75,2,OLIVE
100,105,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,31,XTREE
25,8,ALVES
25,30,SHATW
25,7,OLIVE
50,74,XTREE
50,11,ALVES
50,0,SHATW
50,18,OLIVE
75,34,XTREE
75,3,ALVES
75,0,SHATW
75,4,OLIVE
100,107,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,26,XTREE
25,16,ALVES
25,28,SHATW
25,8,OLIVE
50,77,XTREE
50,9,ALVES
50,0,SHATW
50,17,OLIVE
75,37,XTREE
75,5,ALVES
75,0,SHATW
75,4,OLIVE
100,106,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
