Overlap,Num,Method
25,11,XTREE
25,8,ALVES
25,20,SHATW
25,5,OLIVE
50,33,XTREE
50,5,ALVES
50,0,SHATW
50,10,OLIVE
75,39,XTREE
75,7,ALVES
75,0,SHATW
75,7,OLIVE
100,137,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,10,XTREE
25,6,ALVES
25,27,SHATW
25,6,OLIVE
50,36,XTREE
50,10,ALVES
50,0,SHATW
50,6,OLIVE
75,37,XTREE
75,5,ALVES
75,0,SHATW
75,6,OLIVE
100,137,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
25,9,XTREE
25,3,ALVES
25,25,SHATW
25,5,OLIVE
50,35,XTREE
50,5,ALVES
50,0,SHATW
50,7,OLIVE
75,42,XTREE
75,6,ALVES
75,0,SHATW
75,7,OLIVE
100,134,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,9,XTREE
25,10,ALVES
25,24,SHATW
25,3,OLIVE
50,35,XTREE
50,10,ALVES
50,0,SHATW
50,11,OLIVE
75,41,XTREE
75,6,ALVES
75,0,SHATW
75,5,OLIVE
100,135,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,10,XTREE
25,13,ALVES
25,19,SHATW
25,7,OLIVE
50,37,XTREE
50,8,ALVES
50,0,SHATW
50,8,OLIVE
75,38,XTREE
75,10,ALVES
75,0,SHATW
75,6,OLIVE
100,135,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,9,XTREE
25,9,ALVES
25,21,SHATW
25,5,OLIVE
50,35,XTREE
50,7,ALVES
50,0,SHATW
50,6,OLIVE
75,42,XTREE
75,6,ALVES
75,0,SHATW
75,8,OLIVE
100,134,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,10,XTREE
25,13,ALVES
25,22,SHATW
25,6,OLIVE
50,34,XTREE
50,5,ALVES
50,0,SHATW
50,6,OLIVE
75,40,XTREE
75,5,ALVES
75,0,SHATW
75,9,OLIVE
100,136,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,12,XTREE
25,9,ALVES
25,23,SHATW
25,5,OLIVE
50,35,XTREE
50,10,ALVES
50,0,SHATW
50,7,OLIVE
75,39,XTREE
75,5,ALVES
75,0,SHATW
75,5,OLIVE
100,134,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,14,XTREE
25,10,ALVES
25,30,SHATW
25,3,OLIVE
50,34,XTREE
50,8,ALVES
50,0,SHATW
50,2,OLIVE
75,39,XTREE
75,4,ALVES
75,0,SHATW
75,6,OLIVE
100,133,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,9,XTREE
25,6,ALVES
25,20,SHATW
25,3,OLIVE
50,35,XTREE
50,7,ALVES
50,0,SHATW
50,7,OLIVE
75,40,XTREE
75,9,ALVES
75,0,SHATW
75,4,OLIVE
100,136,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
