Overlap,Num,Method
25,31,XTREE
25,268,ALVES
25,273,SHATW
25,262,OLIVE
50,4,XTREE
50,5,ALVES
50,11,SHATW
50,3,OLIVE
75,4,XTREE
75,11,ALVES
75,0,SHATW
75,3,OLIVE
100,244,XTREE
100,1,ALVES
100,0,SHATW
100,16,OLIVE
25,0,XTREE
25,267,ALVES
25,276,SHATW
25,273,OLIVE
50,7,XTREE
50,5,ALVES
50,10,SHATW
50,1,OLIVE
75,11,XTREE
75,12,ALVES
75,0,SHATW
75,2,OLIVE
100,268,XTREE
100,2,ALVES
100,0,SHATW
100,7,OLIVE
25,0,XTREE
25,270,ALVES
25,273,SHATW
25,269,OLIVE
50,8,XTREE
50,3,ALVES
50,13,SHATW
50,1,OLIVE
75,11,XTREE
75,10,ALVES
75,0,SHATW
75,1,OLIVE
100,266,XTREE
100,0,ALVES
100,0,SHATW
100,12,OLIVE
25,0,XTREE
25,271,ALVES
25,269,SHATW
25,265,OLIVE
50,8,XTREE
50,4,ALVES
50,17,SHATW
50,2,OLIVE
75,9,XTREE
75,9,ALVES
75,0,SHATW
75,1,OLIVE
100,269,XTREE
100,2,ALVES
100,0,SHATW
100,14,OLIVE
25,0,XTREE
25,270,ALVES
25,268,SHATW
25,266,OLIVE
50,7,XTREE
50,2,ALVES
50,18,SHATW
50,2,OLIVE
75,8,XTREE
75,11,ALVES
75,0,SHATW
75,2,OLIVE
100,269,XTREE
100,2,ALVES
100,0,SHATW
100,13,OLIVE
25,0,XTREE
25,265,ALVES
25,271,SHATW
25,264,OLIVE
50,8,XTREE
50,5,ALVES
50,15,SHATW
50,3,OLIVE
75,7,XTREE
75,15,ALVES
75,0,SHATW
75,3,OLIVE
100,269,XTREE
100,0,ALVES
100,0,SHATW
100,14,OLIVE
25,1,XTREE
25,265,ALVES
25,272,SHATW
25,261,OLIVE
50,8,XTREE
50,4,ALVES
50,12,SHATW
50,3,OLIVE
75,10,XTREE
75,16,ALVES
75,0,SHATW
75,2,OLIVE
100,267,XTREE
100,2,ALVES
100,0,SHATW
100,17,OLIVE
25,0,XTREE
25,266,ALVES
25,272,SHATW
25,265,OLIVE
50,7,XTREE
50,3,ALVES
50,13,SHATW
50,2,OLIVE
75,8,XTREE
75,15,ALVES
75,0,SHATW
75,2,OLIVE
100,269,XTREE
100,1,ALVES
100,0,SHATW
100,14,OLIVE
25,1,XTREE
25,267,ALVES
25,272,SHATW
25,262,OLIVE
50,8,XTREE
50,4,ALVES
50,10,SHATW
50,3,OLIVE
75,7,XTREE
75,13,ALVES
75,0,SHATW
75,2,OLIVE
100,269,XTREE
100,1,ALVES
100,0,SHATW
100,17,OLIVE
25,0,XTREE
25,275,ALVES
25,266,SHATW
25,266,OLIVE
50,8,XTREE
50,2,ALVES
50,18,SHATW
50,1,OLIVE
75,10,XTREE
75,5,ALVES
75,0,SHATW
75,3,OLIVE
100,266,XTREE
100,1,ALVES
100,0,SHATW
100,14,OLIVE
