Overlap,Heeded
0,-5.1170652067
0,-0.275502156278
0,-0.00957718389925
0,-0.0264685328077
0,-1.25197605558
0,-0.166289281132
0,-1.25786335688
0,-2.35130069078
0,-0.0951448661808
0,-2.40139162574
0,-2.2992973277
0,-2.02355060724
0,-12.3196547882
60,2.31534732345
0,-1.26442509912
0,-1.16923813982
0,-0.371141782866
0,-2.26598872917
0,-8.05524158427
0,-2.28239320698
60,-2.06031968353
0,-2.28203195585
0,-2.22421940869
0,-1.02435466435
0,-2.39563041038
50,-4.14045525721
45,-20.2527526634
0,-0.340388136512
0,-8.13974310561
0,-0.448849549981
90,-16.2114765664
0,-0.342237504058
0,-2.47611462305
80,1.34735930544
0,-4.10698342483
0,-0.376849085158
0,-2.12131574892
0,-8.03672186144
0,-2.14343272499
0,-0.41496590129
0,-0.429822364293
0,-3.06807746113
0,-1.37327179271
0,-0.124145916674
0,-2.45957261442
0,-2.28637193765
0,-0.14447121311
0,-1.0286643477
0,-2.0746259063
0,-0.44652069015
0,-0.439685929654
0,-2.32899171589
0,-0.131510724384
0,-0.0344012302942
0,-0.422687176869
0,-1.1226190245
0,-4.29983804732
0,-1.1642813433
0,-1.3180630584
0,-3.27901828755
0,-1.41169079252
10,-9.24330574342
80,-13.3221345325
80,-0.207009377387
0,-2.23666948923
0,-2.35603122613
0,-2.13926900218
0,-1.40227835671
0,-1.06828230014
75,-3.12187641451
0,-1.36062614121
50,-0.0263744187088
0,-0.413407741671
0,-2.22354478466
50,-7.11410184928
70,2.14616377429
0,-1.17387655047
0,-0.449420560295
0,-0.335854010004
0,-1.46068016891
0,-10.3921041371
0,-2.17886274513
0,-0.326902539743
0,-0.173417191874
75,1.35143513939
0,-0.298273697329
0,-1.06647425091
0,-2.25481159894
0,-0.0478201450052
0,-2.30450331549
0,-0.340994519691
0,-4.23950980529
0,-1.37007966579
0,-1.30548068694
0,-2.46562061343
0,-0.159303087676
0,-0.00191340202725
0,-1.11948790843
0,-2.48363673092
0,-0.0617669450407
0,-1.26980464046
0,-2.45815885128
0,-2.20981260614
0,-0.370850494273
80,1.04820436477
0,-0.488843267704
0,-2.46928019472
0,-0.164723355421
0,-0.253204233469
0,-0.281969664217
0,-2.46414268217
0,-0.427324333728
80,-0.306189307693
85,1.46316287601
0,-0.331742632435
0,-2.17552554831
75,-0.334573201695
0,-1.3359185181
0,-0.0783123208017
0,-0.177126303353
0,-2.2951627998
0,-0.43620383196
0,-2.31969225038
0,-0.449285689862
25,-4.2098617271
0,-16.1918327916
85,1.44998115635
0,-1.42982574679
0,-2.47696501727
0,-0.41056787528
0,-1.428122305
0,-2.12621710674
25,-7.07152041975
0,-2.17645504853
0,-0.203492292946
0,-2.28778474547
0,-2.28317523583
0,-2.22365633663
0,-0.091778803159
0,-5.30404189386
0,-0.173263504739
0,-4.18151463842
80,1.45104517231
0,-2.35432689904
0,-2.14888734598
0,-2.19997283419
0,-0.33451491059
0,-2.21068812208
0,-2.30562786577
0,-0.0260570298444
0,-2.35493557555
0,-1.16826224604
