Overlap,Heeded
70,-2.36238651873
80,1.33699027905
45,-1.32189247072
0,-3.46115390192
75,1.10393115391
65,-1.09116481607
70,-0.0201516777842
0,-0.0703050999043
45,1.21058664338
40,3.18504345159
35,2.45684898435
0,-0.0976631575068
0,-5.20547030542
100,-3.09035437946
75,-2.36990387222
25,-0.4620286045
0,-1.02327595936
0,-3.49684822588
55,1.24418269246
40,-1.26731751959
85,-2.12344573819
0,-5.32042730898
50,5.09575103522
80,1.42223790454
0,-0.271098997254
30,-1.22014537813
35,-4.47085560768
0,-0.246711799119
35,3.30979308367
60,1.39130992721
50,2.25678135679
0,-1.16689611463
45,7.46678800905
55,-0.468678731166
0,-5.40751231949
100,1.08749519964
45,4.08372932707
0,-1.00479094167
70,2.31449263556
65,1.29414759616
55,-7.40007691974
0,-0.497270357802
50,-1.17857672566
0,-0.199710054489
85,-3.18127098506
35,-2.07452733525
0,-0.27154479634
50,2.21520227122
0,-0.464488969302
35,2.20810079831
70,1.47040142893
40,1.13057313493
65,2.31877545677
60,-3.1832126748
80,1.29251753243
0,-2.35348103091
0,-0.491814762142
0,-0.209875163127
0,-1.38853078836
80,-0.461480941553
0,-1.09853386917
75,1.32419253487
0,-0.251153775582
85,-5.26030261482
0,-0.293620552208
70,2.41072178297
0,-1.33222516765
0,-3.17631857741
80,1.15852308611
85,1.30534523702
0,-2.04197274071
80,-0.433770064222
100,2.46019062479
40,4.3083063289
0,-2.26373454297
0,-1.4032818918
0,-2.41748247598
95,-1.40555156157
0,-3.47146116875
70,-0.122065538996
80,-0.245934972973
70,-4.42700634039
75,-1.49834609801
0,-1.07098917106
65,1.32121997987
0,-2.18049995166
85,-0.0794437581376
65,1.02731335755
50,-1.38055426421
0,-0.432183905109
80,-0.149123826603
85,2.00813653413
0,-0.110768441194
55,-1.47003196346
80,1.27537023952
45,-0.00467071214514
65,-0.0538692657362
0,-1.04168176965
0,-0.271209593221
70,3.18978703884
60,-4.08345200887
0,-0.359477261091
60,2.41776808034
0,-0.334458220355
50,3.44477358329
0,-1.01685804958
0,-0.242869882418
55,-0.0342056020472
55,-1.34197528241
0,-0.379114119614
80,1.49738365041
50,2.37029625892
45,4.11520104055
0,-0.158074140594
0,-2.09639248042
0,-1.12451673759
0,-2.25782948075
75,2.23478386459
65,-4.46610668979
0,-1.35649541641
85,1.10304583224
45,6.49491619894
50,-2.48101366379
45,-1.0857587255
65,-3.16776966984
0,-2.14225189966
25,1.20744211199
0,-0.173666254948
85,2.34145518235
0,-2.1138437046
50,1.11451997786
70,3.0456608511
0,-0.104515975321
70,3.02808997743
0,-0.440039497544
50,-5.17444843603
0,-1.04384520894
75,-0.062689967435
0,-3.10819133991
0,-0.483513902331
80,1.15811909831
0,-4.11791968341
0,-0.276000076266
55,3.0264820282
0,-1.14174222166
90,-5.22075767576
0,-1.01568063286
0,-0.0892832995237
30,-0.0505293929024
0,-4.02298703641
80,-0.268467988517
75,-5.40326127617
80,1.40219923691
85,-2.14276495859
0,-0.329874501426
0,-0.424901662976
15,-12.2314985932
45,2.49185758554
0,-1.45757456333
0,-1.26279559006
0,-1.23646305527
0,-4.27721025877
40,1.05477559439
95,-5.33395004359
0,-2.06172667011
50,-0.206357053959
100,-4.08613473252
80,1.02038042838
45,2.35770907679
60,-0.0242340022808
75,-5.12681223394
85,1.23335750091
0,-0.203059048496
55,6.26271554905
45,-2.362966979
90,2.18019718758
0,-1.03491908658
55,3.08736893817
20,-3.07069135827
50,-3.3799641376
60,1.29712225301
55,-0.316511974442
25,2.26074692135
45,1.45590305149
0,-5.49353369992
0,-0.145306162718
0,-0.350491147137
0,-1.40409490324
0,-4.28517134254
55,1.48262952334
65,-10.0728768524
90,2.39402761174
0,-3.35265492053
60,-4.38286934158
25,-6.20769301216
60,-4.40041673681
0,-2.34934312337
35,11.0064122318
90,-1.08798667546
35,3.25514394731
60,1.32285286736
45,-2.30255255847
0,-3.46375358849
40,2.34716510348
80,-0.0399480718305
85,2.30320987454
85,1.44102153497
100,1.3183800558
0,-1.32751922504
0,-2.15888186917
60,1.31327267599
90,-3.30996644399
0,-4.26617250067
0,-5.01264312016
0,-4.31314942247
0,-0.385676890671
95,-4.42020108873
45,-0.0653713364075
45,4.03005245915
0,-0.48872492368
0,-1.06316867034
0,-0.465291303088
90,-0.496202279387
25,17.1108280058
60,2.04492903139
0,-0.112885320682
0,-4.40689476469
55,-4.27852585063
0,-0.0576828039031
0,-0.276122266772
0,-1.17396201306
0,-0.440457743355
45,-1.1503221278
85,2.26763285618
60,-5.01685618861
