Overlap,Num,Method
25,1,XTREE
25,6,ALVES
25,139,SHATW
25,0,OLIVE
50,48,XTREE
50,64,ALVES
50,0,SHATW
50,26,OLIVE
75,154,XTREE
75,57,ALVES
75,0,SHATW
75,49,OLIVE
100,64,XTREE
100,6,ALVES
100,0,SHATW
100,56,OLIVE
25,0,XTREE
25,9,ALVES
25,129,SHATW
25,0,OLIVE
50,41,XTREE
50,59,ALVES
50,0,SHATW
50,18,OLIVE
75,109,XTREE
75,57,ALVES
75,0,SHATW
75,53,OLIVE
100,117,XTREE
100,6,ALVES
100,0,SHATW
100,57,OLIVE
25,0,XTREE
25,5,ALVES
25,119,SHATW
25,0,OLIVE
50,41,XTREE
50,60,ALVES
50,0,SHATW
50,20,OLIVE
75,122,XTREE
75,54,ALVES
75,0,SHATW
75,50,OLIVE
100,104,XTREE
100,6,ALVES
100,0,SHATW
100,65,OLIVE
25,0,XTREE
25,7,ALVES
25,126,SHATW
25,0,OLIVE
50,66,XTREE
50,68,ALVES
50,0,SHATW
50,27,OLIVE
75,110,XTREE
75,49,ALVES
75,0,SHATW
75,53,OLIVE
100,91,XTREE
100,4,ALVES
100,0,SHATW
100,59,OLIVE
25,1,XTREE
25,6,ALVES
25,115,SHATW
25,0,OLIVE
50,46,XTREE
50,71,ALVES
50,0,SHATW
50,27,OLIVE
75,132,XTREE
75,50,ALVES
75,0,SHATW
75,47,OLIVE
100,88,XTREE
100,6,ALVES
100,0,SHATW
100,65,OLIVE
25,1,XTREE
25,5,ALVES
25,133,SHATW
25,0,OLIVE
50,41,XTREE
50,62,ALVES
50,0,SHATW
50,21,OLIVE
75,105,XTREE
75,53,ALVES
75,0,SHATW
75,48,OLIVE
100,120,XTREE
100,6,ALVES
100,0,SHATW
100,50,OLIVE
25,2,XTREE
25,6,ALVES
25,128,SHATW
25,0,OLIVE
50,63,XTREE
50,68,ALVES
50,0,SHATW
50,22,OLIVE
75,136,XTREE
75,47,ALVES
75,0,SHATW
75,56,OLIVE
100,66,XTREE
100,4,ALVES
100,0,SHATW
100,54,OLIVE
25,1,XTREE
25,9,ALVES
25,117,SHATW
25,0,OLIVE
50,42,XTREE
50,67,ALVES
50,0,SHATW
50,21,OLIVE
75,119,XTREE
75,46,ALVES
75,0,SHATW
75,58,OLIVE
100,105,XTREE
100,4,ALVES
100,0,SHATW
100,52,OLIVE
25,1,XTREE
25,8,ALVES
25,134,SHATW
25,0,OLIVE
50,43,XTREE
50,57,ALVES
50,0,SHATW
50,20,OLIVE
75,132,XTREE
75,50,ALVES
75,0,SHATW
75,50,OLIVE
100,91,XTREE
100,4,ALVES
100,0,SHATW
100,55,OLIVE
25,1,XTREE
25,6,ALVES
25,127,SHATW
25,0,OLIVE
50,41,XTREE
50,51,ALVES
50,0,SHATW
50,13,OLIVE
75,115,XTREE
75,56,ALVES
75,0,SHATW
75,52,OLIVE
100,110,XTREE
100,6,ALVES
100,0,SHATW
100,52,OLIVE
