Overlap,Num,Method
25,2,XTREE
25,254,ALVES
25,266,SHATW
25,256,OLIVE
50,30,XTREE
50,10,ALVES
50,3,SHATW
50,3,OLIVE
75,32,XTREE
75,3,ALVES
75,0,SHATW
75,7,OLIVE
100,215,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,3,XTREE
25,259,ALVES
25,266,SHATW
25,257,OLIVE
50,29,XTREE
50,7,ALVES
50,4,SHATW
50,2,OLIVE
75,32,XTREE
75,2,ALVES
75,0,SHATW
75,7,OLIVE
100,216,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,3,XTREE
25,259,ALVES
25,266,SHATW
25,261,OLIVE
50,28,XTREE
50,7,ALVES
50,5,SHATW
50,1,OLIVE
75,30,XTREE
75,2,ALVES
75,0,SHATW
75,3,OLIVE
100,221,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,2,XTREE
25,254,ALVES
25,266,SHATW
25,254,OLIVE
50,31,XTREE
50,10,ALVES
50,5,SHATW
50,5,OLIVE
75,33,XTREE
75,3,ALVES
75,0,SHATW
75,8,OLIVE
100,214,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,3,XTREE
25,258,ALVES
25,266,SHATW
25,255,OLIVE
50,29,XTREE
50,7,ALVES
50,4,SHATW
50,4,OLIVE
75,31,XTREE
75,2,ALVES
75,0,SHATW
75,7,OLIVE
100,221,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,4,XTREE
25,254,ALVES
25,266,SHATW
25,255,OLIVE
50,28,XTREE
50,11,ALVES
50,4,SHATW
50,5,OLIVE
75,31,XTREE
75,3,ALVES
75,0,SHATW
75,7,OLIVE
100,217,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,4,XTREE
25,258,ALVES
25,266,SHATW
25,255,OLIVE
50,30,XTREE
50,6,ALVES
50,2,SHATW
50,4,OLIVE
75,33,XTREE
75,3,ALVES
75,0,SHATW
75,5,OLIVE
100,216,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,4,XTREE
25,257,ALVES
25,266,SHATW
25,257,OLIVE
50,31,XTREE
50,8,ALVES
50,4,SHATW
50,3,OLIVE
75,33,XTREE
75,2,ALVES
75,0,SHATW
75,5,OLIVE
100,215,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,2,XTREE
25,258,ALVES
25,266,SHATW
25,260,OLIVE
50,29,XTREE
50,10,ALVES
50,3,SHATW
50,2,OLIVE
75,29,XTREE
75,0,ALVES
75,0,SHATW
75,3,OLIVE
100,222,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,3,XTREE
25,260,ALVES
25,266,SHATW
25,257,OLIVE
50,29,XTREE
50,6,ALVES
50,4,SHATW
50,4,OLIVE
75,34,XTREE
75,2,ALVES
75,0,SHATW
75,5,OLIVE
100,216,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
