Overlap,Num,Method
25,3,XTREE
25,7,ALVES
25,35,SHATW
25,2,OLIVE
50,55,XTREE
50,23,ALVES
50,0,SHATW
50,16,OLIVE
75,67,XTREE
75,9,ALVES
75,0,SHATW
75,13,OLIVE
100,226,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,4,XTREE
25,4,ALVES
25,37,SHATW
25,2,OLIVE
50,51,XTREE
50,20,ALVES
50,0,SHATW
50,11,OLIVE
75,70,XTREE
75,5,ALVES
75,0,SHATW
75,15,OLIVE
100,226,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
25,2,XTREE
25,8,ALVES
25,30,SHATW
25,2,OLIVE
50,50,XTREE
50,25,ALVES
50,0,SHATW
50,12,OLIVE
75,65,XTREE
75,6,ALVES
75,0,SHATW
75,14,OLIVE
100,234,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
25,5,XTREE
25,6,ALVES
25,33,SHATW
25,3,OLIVE
50,52,XTREE
50,17,ALVES
50,0,SHATW
50,16,OLIVE
75,67,XTREE
75,6,ALVES
75,0,SHATW
75,11,OLIVE
100,227,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,3,XTREE
25,4,ALVES
25,34,SHATW
25,3,OLIVE
50,50,XTREE
50,20,ALVES
50,0,SHATW
50,11,OLIVE
75,63,XTREE
75,4,ALVES
75,0,SHATW
75,15,OLIVE
100,235,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,3,XTREE
25,5,ALVES
25,37,SHATW
25,2,OLIVE
50,50,XTREE
50,20,ALVES
50,0,SHATW
50,13,OLIVE
75,64,XTREE
75,4,ALVES
75,0,SHATW
75,16,OLIVE
100,234,XTREE
100,0,ALVES
100,0,SHATW
100,7,OLIVE
25,3,XTREE
25,9,ALVES
25,31,SHATW
25,2,OLIVE
50,54,XTREE
50,22,ALVES
50,0,SHATW
50,17,OLIVE
75,64,XTREE
75,7,ALVES
75,0,SHATW
75,14,OLIVE
100,230,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,2,XTREE
25,7,ALVES
25,28,SHATW
25,2,OLIVE
50,54,XTREE
50,23,ALVES
50,0,SHATW
50,10,OLIVE
75,68,XTREE
75,7,ALVES
75,0,SHATW
75,13,OLIVE
100,227,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,2,XTREE
25,7,ALVES
25,40,SHATW
25,2,OLIVE
50,48,XTREE
50,22,ALVES
50,0,SHATW
50,15,OLIVE
75,66,XTREE
75,4,ALVES
75,0,SHATW
75,14,OLIVE
100,235,XTREE
100,0,ALVES
100,0,SHATW
100,8,OLIVE
25,2,XTREE
25,6,ALVES
25,30,SHATW
25,1,OLIVE
50,53,XTREE
50,20,ALVES
50,0,SHATW
50,10,OLIVE
75,68,XTREE
75,4,ALVES
75,0,SHATW
75,16,OLIVE
100,228,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
