Overlap,Num,Method
25,5,XTREE
25,573,ALVES
25,617,SHATW
25,574,OLIVE
50,87,XTREE
50,39,ALVES
50,8,SHATW
50,21,OLIVE
75,108,XTREE
75,16,ALVES
75,0,SHATW
75,22,OLIVE
100,459,XTREE
100,0,ALVES
100,0,SHATW
100,9,OLIVE
25,7,XTREE
25,585,ALVES
25,617,SHATW
25,576,OLIVE
50,84,XTREE
50,30,ALVES
50,12,SHATW
50,14,OLIVE
75,109,XTREE
75,10,ALVES
75,0,SHATW
75,22,OLIVE
100,468,XTREE
100,0,ALVES
100,0,SHATW
100,14,OLIVE
25,5,XTREE
25,579,ALVES
25,617,SHATW
25,580,OLIVE
50,79,XTREE
50,37,ALVES
50,10,SHATW
50,14,OLIVE
75,104,XTREE
75,10,ALVES
75,0,SHATW
75,18,OLIVE
100,478,XTREE
100,0,ALVES
100,0,SHATW
100,12,OLIVE
25,7,XTREE
25,582,ALVES
25,617,SHATW
25,574,OLIVE
50,86,XTREE
50,32,ALVES
50,13,SHATW
50,23,OLIVE
75,110,XTREE
75,10,ALVES
75,0,SHATW
75,21,OLIVE
100,461,XTREE
100,0,ALVES
100,0,SHATW
100,10,OLIVE
25,6,XTREE
25,585,ALVES
25,617,SHATW
25,576,OLIVE
50,81,XTREE
50,30,ALVES
50,10,SHATW
50,17,OLIVE
75,100,XTREE
75,10,ALVES
75,0,SHATW
75,23,OLIVE
100,479,XTREE
100,0,ALVES
100,0,SHATW
100,14,OLIVE
25,7,XTREE
25,581,ALVES
25,617,SHATW
25,570,OLIVE
50,79,XTREE
50,33,ALVES
50,7,SHATW
50,19,OLIVE
75,100,XTREE
75,11,ALVES
75,0,SHATW
75,24,OLIVE
100,472,XTREE
100,0,ALVES
100,0,SHATW
100,12,OLIVE
25,7,XTREE
25,580,ALVES
25,617,SHATW
25,570,OLIVE
50,86,XTREE
50,34,ALVES
50,7,SHATW
50,23,OLIVE
75,107,XTREE
75,13,ALVES
75,0,SHATW
75,22,OLIVE
100,467,XTREE
100,0,ALVES
100,0,SHATW
100,15,OLIVE
25,6,XTREE
25,578,ALVES
25,617,SHATW
25,580,OLIVE
50,86,XTREE
50,34,ALVES
50,5,SHATW
50,14,OLIVE
75,109,XTREE
75,12,ALVES
75,0,SHATW
75,20,OLIVE
100,463,XTREE
100,0,ALVES
100,0,SHATW
100,14,OLIVE
25,4,XTREE
25,583,ALVES
25,617,SHATW
25,574,OLIVE
50,78,XTREE
50,38,ALVES
50,8,SHATW
50,19,OLIVE
75,105,XTREE
75,9,ALVES
75,0,SHATW
75,17,OLIVE
100,480,XTREE
100,0,ALVES
100,0,SHATW
100,15,OLIVE
25,5,XTREE
25,587,ALVES
25,617,SHATW
25,578,OLIVE
50,83,XTREE
50,30,ALVES
50,10,SHATW
50,14,OLIVE
75,111,XTREE
75,10,ALVES
75,0,SHATW
75,23,OLIVE
100,468,XTREE
100,0,ALVES
100,0,SHATW
100,10,OLIVE
