Overlap,Num,Method
25,5,XTREE
25,8,ALVES
25,92,SHATW
25,4,OLIVE
50,133,XTREE
50,79,ALVES
50,0,SHATW
50,66,OLIVE
75,27,XTREE
75,18,ALVES
75,0,SHATW
75,11,OLIVE
100,90,XTREE
100,0,ALVES
100,0,SHATW
100,17,OLIVE
25,3,XTREE
25,8,ALVES
25,103,SHATW
25,3,OLIVE
50,137,XTREE
50,73,ALVES
50,0,SHATW
50,68,OLIVE
75,43,XTREE
75,24,ALVES
75,0,SHATW
75,11,OLIVE
100,72,XTREE
100,0,ALVES
100,0,SHATW
100,17,OLIVE
25,5,XTREE
25,6,ALVES
25,99,SHATW
25,1,OLIVE
50,140,XTREE
50,74,ALVES
50,0,SHATW
50,78,OLIVE
75,23,XTREE
75,18,ALVES
75,0,SHATW
75,13,OLIVE
100,87,XTREE
100,1,ALVES
100,0,SHATW
100,14,OLIVE
25,3,XTREE
25,4,ALVES
25,108,SHATW
25,4,OLIVE
50,131,XTREE
50,63,ALVES
50,0,SHATW
50,74,OLIVE
75,42,XTREE
75,13,ALVES
75,0,SHATW
75,12,OLIVE
100,79,XTREE
100,0,ALVES
100,0,SHATW
100,12,OLIVE
25,4,XTREE
25,7,ALVES
25,88,SHATW
25,2,OLIVE
50,140,XTREE
50,76,ALVES
50,0,SHATW
50,64,OLIVE
75,21,XTREE
75,21,ALVES
75,0,SHATW
75,11,OLIVE
100,90,XTREE
100,1,ALVES
100,0,SHATW
100,17,OLIVE
25,5,XTREE
25,10,ALVES
25,100,SHATW
25,5,OLIVE
50,134,XTREE
50,69,ALVES
50,0,SHATW
50,61,OLIVE
75,37,XTREE
75,21,ALVES
75,0,SHATW
75,12,OLIVE
100,79,XTREE
100,1,ALVES
100,0,SHATW
100,17,OLIVE
25,5,XTREE
25,3,ALVES
25,92,SHATW
25,2,OLIVE
50,140,XTREE
50,69,ALVES
50,0,SHATW
50,66,OLIVE
75,25,XTREE
75,20,ALVES
75,0,SHATW
75,8,OLIVE
100,85,XTREE
100,1,ALVES
100,0,SHATW
100,12,OLIVE
25,6,XTREE
25,7,ALVES
25,89,SHATW
25,4,OLIVE
50,139,XTREE
50,76,ALVES
50,0,SHATW
50,70,OLIVE
75,25,XTREE
75,19,ALVES
75,0,SHATW
75,10,OLIVE
100,85,XTREE
100,0,ALVES
100,0,SHATW
100,15,OLIVE
25,5,XTREE
25,7,ALVES
25,88,SHATW
25,0,OLIVE
50,137,XTREE
50,66,ALVES
50,0,SHATW
50,68,OLIVE
75,24,XTREE
75,18,ALVES
75,0,SHATW
75,13,OLIVE
100,89,XTREE
100,1,ALVES
100,0,SHATW
100,18,OLIVE
25,5,XTREE
25,9,ALVES
25,103,SHATW
25,0,OLIVE
50,135,XTREE
50,64,ALVES
50,0,SHATW
50,69,OLIVE
75,27,XTREE
75,19,ALVES
75,0,SHATW
75,11,OLIVE
100,88,XTREE
100,0,ALVES
100,0,SHATW
100,16,OLIVE
