Overlap,Num,Method
25,16,XTREE
25,225,ALVES
25,230,SHATW
25,226,OLIVE
50,60,XTREE
50,5,ALVES
50,1,SHATW
50,3,OLIVE
75,42,XTREE
75,2,ALVES
75,0,SHATW
75,2,OLIVE
100,131,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,14,XTREE
25,226,ALVES
25,230,SHATW
25,226,OLIVE
50,62,XTREE
50,3,ALVES
50,1,SHATW
50,2,OLIVE
75,40,XTREE
75,2,ALVES
75,0,SHATW
75,2,OLIVE
100,130,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,14,XTREE
25,228,ALVES
25,230,SHATW
25,225,OLIVE
50,59,XTREE
50,2,ALVES
50,0,SHATW
50,3,OLIVE
75,43,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,132,XTREE
100,1,ALVES
100,0,SHATW
100,1,OLIVE
25,15,XTREE
25,226,ALVES
25,230,SHATW
25,227,OLIVE
50,60,XTREE
50,3,ALVES
50,1,SHATW
50,1,OLIVE
75,43,XTREE
75,2,ALVES
75,0,SHATW
75,1,OLIVE
100,131,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,15,XTREE
25,224,ALVES
25,230,SHATW
25,227,OLIVE
50,62,XTREE
50,6,ALVES
50,1,SHATW
50,2,OLIVE
75,40,XTREE
75,2,ALVES
75,0,SHATW
75,1,OLIVE
100,131,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,15,XTREE
25,225,ALVES
25,230,SHATW
25,224,OLIVE
50,59,XTREE
50,6,ALVES
50,0,SHATW
50,3,OLIVE
75,43,XTREE
75,1,ALVES
75,0,SHATW
75,4,OLIVE
100,130,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,16,XTREE
25,225,ALVES
25,230,SHATW
25,229,OLIVE
50,60,XTREE
50,2,ALVES
50,0,SHATW
50,2,OLIVE
75,40,XTREE
75,4,ALVES
75,0,SHATW
75,1,OLIVE
100,131,XTREE
100,1,ALVES
100,0,SHATW
100,0,OLIVE
25,16,XTREE
25,226,ALVES
25,230,SHATW
25,229,OLIVE
50,62,XTREE
50,3,ALVES
50,1,SHATW
50,0,OLIVE
75,42,XTREE
75,2,ALVES
75,0,SHATW
75,1,OLIVE
100,130,XTREE
100,1,ALVES
100,0,SHATW
100,0,OLIVE
25,17,XTREE
25,227,ALVES
25,230,SHATW
25,225,OLIVE
50,59,XTREE
50,1,ALVES
50,1,SHATW
50,3,OLIVE
75,41,XTREE
75,3,ALVES
75,0,SHATW
75,2,OLIVE
100,131,XTREE
100,1,ALVES
100,0,SHATW
100,1,OLIVE
25,16,XTREE
25,224,ALVES
25,230,SHATW
25,226,OLIVE
50,60,XTREE
50,3,ALVES
50,1,SHATW
50,3,OLIVE
75,42,XTREE
75,4,ALVES
75,0,SHATW
75,2,OLIVE
100,131,XTREE
100,1,ALVES
100,0,SHATW
100,1,OLIVE
