Overlap,Num,Method
25,2,XTREE
25,99,ALVES
25,112,SHATW
25,96,OLIVE
50,28,XTREE
50,10,ALVES
50,4,SHATW
50,10,OLIVE
75,21,XTREE
75,5,ALVES
75,0,SHATW
75,5,OLIVE
100,73,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,2,XTREE
25,100,ALVES
25,112,SHATW
25,94,OLIVE
50,28,XTREE
50,15,ALVES
50,2,SHATW
50,12,OLIVE
75,20,XTREE
75,2,ALVES
75,0,SHATW
75,5,OLIVE
100,74,XTREE
100,1,ALVES
100,0,SHATW
100,6,OLIVE
25,2,XTREE
25,104,ALVES
25,112,SHATW
25,100,OLIVE
50,28,XTREE
50,9,ALVES
50,5,SHATW
50,11,OLIVE
75,19,XTREE
75,2,ALVES
75,0,SHATW
75,2,OLIVE
100,75,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,2,XTREE
25,98,ALVES
25,112,SHATW
25,98,OLIVE
50,28,XTREE
50,14,ALVES
50,1,SHATW
50,6,OLIVE
75,19,XTREE
75,3,ALVES
75,0,SHATW
75,2,OLIVE
100,75,XTREE
100,0,ALVES
100,0,SHATW
100,7,OLIVE
25,2,XTREE
25,102,ALVES
25,112,SHATW
25,94,OLIVE
50,28,XTREE
50,8,ALVES
50,3,SHATW
50,14,OLIVE
75,20,XTREE
75,5,ALVES
75,0,SHATW
75,2,OLIVE
100,74,XTREE
100,1,ALVES
100,0,SHATW
100,5,OLIVE
25,2,XTREE
25,102,ALVES
25,112,SHATW
25,97,OLIVE
50,28,XTREE
50,9,ALVES
50,3,SHATW
50,11,OLIVE
75,20,XTREE
75,2,ALVES
75,0,SHATW
75,3,OLIVE
100,74,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,2,XTREE
25,102,ALVES
25,112,SHATW
25,97,OLIVE
50,30,XTREE
50,9,ALVES
50,2,SHATW
50,10,OLIVE
75,20,XTREE
75,3,ALVES
75,0,SHATW
75,3,OLIVE
100,73,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
25,2,XTREE
25,101,ALVES
25,112,SHATW
25,99,OLIVE
50,28,XTREE
50,9,ALVES
50,2,SHATW
50,10,OLIVE
75,19,XTREE
75,4,ALVES
75,0,SHATW
75,3,OLIVE
100,75,XTREE
100,1,ALVES
100,0,SHATW
100,4,OLIVE
25,2,XTREE
25,97,ALVES
25,112,SHATW
25,99,OLIVE
50,27,XTREE
50,12,ALVES
50,3,SHATW
50,13,OLIVE
75,21,XTREE
75,5,ALVES
75,0,SHATW
75,3,OLIVE
100,73,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,2,XTREE
25,97,ALVES
25,112,SHATW
25,100,OLIVE
50,28,XTREE
50,12,ALVES
50,4,SHATW
50,7,OLIVE
75,18,XTREE
75,6,ALVES
75,0,SHATW
75,5,OLIVE
100,75,XTREE
100,1,ALVES
100,0,SHATW
100,4,OLIVE
