Overlap,Num,Method
25,2,XTREE
25,29,ALVES
25,36,SHATW
25,30,OLIVE
50,17,XTREE
50,7,ALVES
50,0,SHATW
50,3,OLIVE
75,9,XTREE
75,4,ALVES
75,0,SHATW
75,2,OLIVE
100,15,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,2,XTREE
25,34,ALVES
25,36,SHATW
25,29,OLIVE
50,12,XTREE
50,5,ALVES
50,2,SHATW
50,4,OLIVE
75,13,XTREE
75,0,ALVES
75,0,SHATW
75,2,OLIVE
100,16,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,2,XTREE
25,29,ALVES
25,36,SHATW
25,28,OLIVE
50,15,XTREE
50,6,ALVES
50,2,SHATW
50,7,OLIVE
75,9,XTREE
75,2,ALVES
75,0,SHATW
75,2,OLIVE
100,16,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,2,XTREE
25,29,ALVES
25,36,SHATW
25,30,OLIVE
50,15,XTREE
50,6,ALVES
50,0,SHATW
50,5,OLIVE
75,9,XTREE
75,3,ALVES
75,0,SHATW
75,3,OLIVE
100,15,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,32,ALVES
25,36,SHATW
25,28,OLIVE
50,16,XTREE
50,5,ALVES
50,1,SHATW
50,6,OLIVE
75,9,XTREE
75,1,ALVES
75,0,SHATW
75,3,OLIVE
100,14,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,31,ALVES
25,36,SHATW
25,28,OLIVE
50,15,XTREE
50,7,ALVES
50,2,SHATW
50,6,OLIVE
75,9,XTREE
75,2,ALVES
75,0,SHATW
75,3,OLIVE
100,15,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,30,ALVES
25,36,SHATW
25,28,OLIVE
50,15,XTREE
50,5,ALVES
50,1,SHATW
50,6,OLIVE
75,10,XTREE
75,2,ALVES
75,0,SHATW
75,3,OLIVE
100,16,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,2,XTREE
25,30,ALVES
25,36,SHATW
25,31,OLIVE
50,17,XTREE
50,5,ALVES
50,1,SHATW
50,4,OLIVE
75,10,XTREE
75,3,ALVES
75,0,SHATW
75,3,OLIVE
100,14,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,31,ALVES
25,36,SHATW
25,27,OLIVE
50,14,XTREE
50,6,ALVES
50,2,SHATW
50,7,OLIVE
75,11,XTREE
75,0,ALVES
75,0,SHATW
75,3,OLIVE
100,16,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,2,XTREE
25,31,ALVES
25,36,SHATW
25,27,OLIVE
50,17,XTREE
50,6,ALVES
50,1,SHATW
50,5,OLIVE
75,9,XTREE
75,2,ALVES
75,0,SHATW
75,4,OLIVE
100,15,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
