Overlap,Num,Method
25,24,XTREE
25,6,ALVES
25,47,SHATW
25,3,OLIVE
50,115,XTREE
50,19,ALVES
50,0,SHATW
50,19,OLIVE
75,83,XTREE
75,28,ALVES
75,0,SHATW
75,11,OLIVE
100,436,XTREE
100,2,ALVES
100,0,SHATW
100,17,OLIVE
25,25,XTREE
25,1,ALVES
25,48,SHATW
25,3,OLIVE
50,114,XTREE
50,23,ALVES
50,0,SHATW
50,21,OLIVE
75,73,XTREE
75,24,ALVES
75,0,SHATW
75,10,OLIVE
100,446,XTREE
100,1,ALVES
100,0,SHATW
100,16,OLIVE
25,25,XTREE
25,3,ALVES
25,48,SHATW
25,0,OLIVE
50,112,XTREE
50,17,ALVES
50,0,SHATW
50,20,OLIVE
75,74,XTREE
75,24,ALVES
75,0,SHATW
75,11,OLIVE
100,447,XTREE
100,1,ALVES
100,0,SHATW
100,22,OLIVE
25,24,XTREE
25,5,ALVES
25,44,SHATW
25,4,OLIVE
50,114,XTREE
50,24,ALVES
50,0,SHATW
50,18,OLIVE
75,76,XTREE
75,23,ALVES
75,0,SHATW
75,9,OLIVE
100,444,XTREE
100,1,ALVES
100,0,SHATW
100,19,OLIVE
25,24,XTREE
25,6,ALVES
25,47,SHATW
25,3,OLIVE
50,114,XTREE
50,22,ALVES
50,0,SHATW
50,17,OLIVE
75,75,XTREE
75,25,ALVES
75,0,SHATW
75,10,OLIVE
100,445,XTREE
100,0,ALVES
100,0,SHATW
100,21,OLIVE
25,25,XTREE
25,7,ALVES
25,45,SHATW
25,5,OLIVE
50,113,XTREE
50,17,ALVES
50,0,SHATW
50,18,OLIVE
75,79,XTREE
75,22,ALVES
75,0,SHATW
75,8,OLIVE
100,441,XTREE
100,1,ALVES
100,0,SHATW
100,21,OLIVE
25,25,XTREE
25,5,ALVES
25,55,SHATW
25,4,OLIVE
50,117,XTREE
50,21,ALVES
50,0,SHATW
50,16,OLIVE
75,81,XTREE
75,27,ALVES
75,0,SHATW
75,10,OLIVE
100,435,XTREE
100,0,ALVES
100,0,SHATW
100,15,OLIVE
25,25,XTREE
25,3,ALVES
25,58,SHATW
25,4,OLIVE
50,114,XTREE
50,18,ALVES
50,0,SHATW
50,16,OLIVE
75,74,XTREE
75,24,ALVES
75,0,SHATW
75,11,OLIVE
100,445,XTREE
100,0,ALVES
100,0,SHATW
100,19,OLIVE
25,24,XTREE
25,7,ALVES
25,54,SHATW
25,2,OLIVE
50,110,XTREE
50,18,ALVES
50,0,SHATW
50,19,OLIVE
75,77,XTREE
75,23,ALVES
75,0,SHATW
75,9,OLIVE
100,447,XTREE
100,1,ALVES
100,0,SHATW
100,19,OLIVE
25,25,XTREE
25,6,ALVES
25,49,SHATW
25,3,OLIVE
50,115,XTREE
50,22,ALVES
50,0,SHATW
50,15,OLIVE
75,69,XTREE
75,21,ALVES
75,0,SHATW
75,6,OLIVE
100,449,XTREE
100,0,ALVES
100,0,SHATW
100,16,OLIVE
