Overlap,Num,Method
25,26,XTREE
25,708,ALVES
25,770,SHATW
25,707,OLIVE
50,153,XTREE
50,34,ALVES
50,19,SHATW
50,30,OLIVE
75,122,XTREE
75,35,ALVES
75,0,SHATW
75,19,OLIVE
100,524,XTREE
100,9,ALVES
100,0,SHATW
100,24,OLIVE
25,27,XTREE
25,710,ALVES
25,770,SHATW
25,705,OLIVE
50,153,XTREE
50,39,ALVES
50,15,SHATW
50,34,OLIVE
75,110,XTREE
75,27,ALVES
75,0,SHATW
75,18,OLIVE
100,534,XTREE
100,7,ALVES
100,0,SHATW
100,24,OLIVE
25,27,XTREE
25,720,ALVES
25,770,SHATW
25,705,OLIVE
50,150,XTREE
50,28,ALVES
50,23,SHATW
50,31,OLIVE
75,110,XTREE
75,28,ALVES
75,0,SHATW
75,14,OLIVE
100,538,XTREE
100,5,ALVES
100,0,SHATW
100,25,OLIVE
25,26,XTREE
25,708,ALVES
25,770,SHATW
25,710,OLIVE
50,152,XTREE
50,42,ALVES
50,16,SHATW
50,26,OLIVE
75,113,XTREE
75,30,ALVES
75,0,SHATW
75,13,OLIVE
100,532,XTREE
100,6,ALVES
100,0,SHATW
100,27,OLIVE
25,26,XTREE
25,713,ALVES
25,770,SHATW
25,704,OLIVE
50,152,XTREE
50,35,ALVES
50,18,SHATW
50,31,OLIVE
75,112,XTREE
75,33,ALVES
75,0,SHATW
75,14,OLIVE
100,536,XTREE
100,5,ALVES
100,0,SHATW
100,28,OLIVE
25,27,XTREE
25,720,ALVES
25,770,SHATW
25,708,OLIVE
50,152,XTREE
50,30,ALVES
50,18,SHATW
50,31,OLIVE
75,119,XTREE
75,25,ALVES
75,0,SHATW
75,12,OLIVE
100,531,XTREE
100,5,ALVES
100,0,SHATW
100,28,OLIVE
25,27,XTREE
25,712,ALVES
25,770,SHATW
25,714,OLIVE
50,158,XTREE
50,34,ALVES
50,16,SHATW
50,27,OLIVE
75,121,XTREE
75,32,ALVES
75,0,SHATW
75,14,OLIVE
100,527,XTREE
100,4,ALVES
100,0,SHATW
100,22,OLIVE
25,27,XTREE
25,717,ALVES
25,770,SHATW
25,711,OLIVE
50,153,XTREE
50,29,ALVES
50,18,SHATW
50,28,OLIVE
75,111,XTREE
75,32,ALVES
75,0,SHATW
75,16,OLIVE
100,536,XTREE
100,6,ALVES
100,0,SHATW
100,24,OLIVE
25,26,XTREE
25,713,ALVES
25,770,SHATW
25,710,OLIVE
50,147,XTREE
50,35,ALVES
50,18,SHATW
50,32,OLIVE
75,115,XTREE
75,31,ALVES
75,0,SHATW
75,15,OLIVE
100,531,XTREE
100,7,ALVES
100,0,SHATW
100,21,OLIVE
25,27,XTREE
25,712,ALVES
25,770,SHATW
25,721,OLIVE
50,153,XTREE
50,38,ALVES
50,24,SHATW
50,23,OLIVE
75,106,XTREE
75,29,ALVES
75,0,SHATW
75,12,OLIVE
100,535,XTREE
100,5,ALVES
100,0,SHATW
100,20,OLIVE
