Overlap,Num,Method
25,31,XTREE
25,16,ALVES
25,15,SHATW
25,10,OLIVE
50,68,XTREE
50,8,ALVES
50,0,SHATW
50,6,OLIVE
75,28,XTREE
75,1,ALVES
75,0,SHATW
75,1,OLIVE
100,70,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,29,XTREE
25,14,ALVES
25,21,SHATW
25,10,OLIVE
50,66,XTREE
50,2,ALVES
50,1,SHATW
50,7,OLIVE
75,30,XTREE
75,2,ALVES
75,0,SHATW
75,1,OLIVE
100,72,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,29,XTREE
25,11,ALVES
25,18,SHATW
25,11,OLIVE
50,69,XTREE
50,4,ALVES
50,2,SHATW
50,6,OLIVE
75,29,XTREE
75,3,ALVES
75,0,SHATW
75,2,OLIVE
100,70,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,29,XTREE
25,17,ALVES
25,16,SHATW
25,5,OLIVE
50,65,XTREE
50,5,ALVES
50,1,SHATW
50,7,OLIVE
75,34,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,69,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,29,XTREE
25,15,ALVES
25,18,SHATW
25,15,OLIVE
50,70,XTREE
50,3,ALVES
50,1,SHATW
50,7,OLIVE
75,27,XTREE
75,2,ALVES
75,0,SHATW
75,0,OLIVE
100,71,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,37,XTREE
25,15,ALVES
25,17,SHATW
25,11,OLIVE
50,62,XTREE
50,6,ALVES
50,2,SHATW
50,7,OLIVE
75,28,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,70,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,30,XTREE
25,16,ALVES
25,18,SHATW
25,9,OLIVE
50,69,XTREE
50,4,ALVES
50,2,SHATW
50,6,OLIVE
75,27,XTREE
75,1,ALVES
75,0,SHATW
75,0,OLIVE
100,71,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,30,XTREE
25,12,ALVES
25,17,SHATW
25,9,OLIVE
50,69,XTREE
50,3,ALVES
50,2,SHATW
50,8,OLIVE
75,26,XTREE
75,3,ALVES
75,0,SHATW
75,1,OLIVE
100,72,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,29,XTREE
25,17,ALVES
25,20,SHATW
25,12,OLIVE
50,70,XTREE
50,2,ALVES
50,2,SHATW
50,7,OLIVE
75,28,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,70,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,29,XTREE
25,15,ALVES
25,22,SHATW
25,10,OLIVE
50,66,XTREE
50,3,ALVES
50,1,SHATW
50,8,OLIVE
75,30,XTREE
75,3,ALVES
75,0,SHATW
75,3,OLIVE
100,72,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
