Overlap,Num,Method
25,13,XTREE
25,246,ALVES
25,246,SHATW
25,238,OLIVE
50,58,XTREE
50,12,ALVES
50,19,SHATW
50,11,OLIVE
75,55,XTREE
75,9,ALVES
75,0,SHATW
75,9,OLIVE
100,156,XTREE
100,1,ALVES
100,0,SHATW
100,3,OLIVE
25,14,XTREE
25,243,ALVES
25,253,SHATW
25,237,OLIVE
50,61,XTREE
50,15,ALVES
50,11,SHATW
50,13,OLIVE
75,57,XTREE
75,7,ALVES
75,0,SHATW
75,8,OLIVE
100,153,XTREE
100,0,ALVES
100,0,SHATW
100,8,OLIVE
25,12,XTREE
25,244,ALVES
25,249,SHATW
25,238,OLIVE
50,59,XTREE
50,15,ALVES
50,14,SHATW
50,16,OLIVE
75,55,XTREE
75,10,ALVES
75,0,SHATW
75,6,OLIVE
100,156,XTREE
100,1,ALVES
100,0,SHATW
100,6,OLIVE
25,13,XTREE
25,239,ALVES
25,248,SHATW
25,234,OLIVE
50,60,XTREE
50,19,ALVES
50,14,SHATW
50,17,OLIVE
75,61,XTREE
75,12,ALVES
75,0,SHATW
75,11,OLIVE
100,152,XTREE
100,1,ALVES
100,0,SHATW
100,5,OLIVE
25,13,XTREE
25,246,ALVES
25,252,SHATW
25,235,OLIVE
50,58,XTREE
50,13,ALVES
50,14,SHATW
50,13,OLIVE
75,55,XTREE
75,7,ALVES
75,0,SHATW
75,8,OLIVE
100,153,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
25,13,XTREE
25,242,ALVES
25,248,SHATW
25,235,OLIVE
50,59,XTREE
50,10,ALVES
50,15,SHATW
50,14,OLIVE
75,57,XTREE
75,9,ALVES
75,0,SHATW
75,9,OLIVE
100,153,XTREE
100,1,ALVES
100,0,SHATW
100,9,OLIVE
25,12,XTREE
25,248,ALVES
25,252,SHATW
25,240,OLIVE
50,58,XTREE
50,10,ALVES
50,10,SHATW
50,12,OLIVE
75,60,XTREE
75,7,ALVES
75,0,SHATW
75,6,OLIVE
100,154,XTREE
100,1,ALVES
100,0,SHATW
100,5,OLIVE
25,13,XTREE
25,246,ALVES
25,249,SHATW
25,234,OLIVE
50,59,XTREE
50,14,ALVES
50,15,SHATW
50,16,OLIVE
75,59,XTREE
75,9,ALVES
75,0,SHATW
75,11,OLIVE
100,152,XTREE
100,1,ALVES
100,0,SHATW
100,5,OLIVE
25,12,XTREE
25,248,ALVES
25,248,SHATW
25,237,OLIVE
50,59,XTREE
50,9,ALVES
50,14,SHATW
50,11,OLIVE
75,55,XTREE
75,9,ALVES
75,0,SHATW
75,11,OLIVE
100,153,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,12,XTREE
25,240,ALVES
25,245,SHATW
25,239,OLIVE
50,57,XTREE
50,18,ALVES
50,16,SHATW
50,10,OLIVE
75,57,XTREE
75,10,ALVES
75,0,SHATW
75,9,OLIVE
100,156,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
