Overlap,Num,Method
25,28,XTREE
25,242,ALVES
25,260,SHATW
25,240,OLIVE
50,102,XTREE
50,16,ALVES
50,2,SHATW
50,19,OLIVE
75,46,XTREE
75,6,ALVES
75,0,SHATW
75,1,OLIVE
100,118,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,25,XTREE
25,248,ALVES
25,259,SHATW
25,238,OLIVE
50,101,XTREE
50,18,ALVES
50,4,SHATW
50,23,OLIVE
75,52,XTREE
75,2,ALVES
75,0,SHATW
75,4,OLIVE
100,120,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,26,XTREE
25,251,ALVES
25,261,SHATW
25,241,OLIVE
50,104,XTREE
50,9,ALVES
50,3,SHATW
50,24,OLIVE
75,48,XTREE
75,6,ALVES
75,0,SHATW
75,2,OLIVE
100,120,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,25,XTREE
25,249,ALVES
25,259,SHATW
25,244,OLIVE
50,101,XTREE
50,13,ALVES
50,4,SHATW
50,18,OLIVE
75,47,XTREE
75,4,ALVES
75,0,SHATW
75,2,OLIVE
100,120,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,26,XTREE
25,242,ALVES
25,259,SHATW
25,234,OLIVE
50,101,XTREE
50,20,ALVES
50,4,SHATW
50,23,OLIVE
75,48,XTREE
75,5,ALVES
75,0,SHATW
75,5,OLIVE
100,121,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
25,27,XTREE
25,242,ALVES
25,261,SHATW
25,238,OLIVE
50,103,XTREE
50,23,ALVES
50,1,SHATW
50,24,OLIVE
75,48,XTREE
75,5,ALVES
75,0,SHATW
75,3,OLIVE
100,120,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,29,XTREE
25,244,ALVES
25,259,SHATW
25,237,OLIVE
50,102,XTREE
50,19,ALVES
50,4,SHATW
50,21,OLIVE
75,47,XTREE
75,6,ALVES
75,0,SHATW
75,6,OLIVE
100,119,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,26,XTREE
25,248,ALVES
25,259,SHATW
25,235,OLIVE
50,104,XTREE
50,13,ALVES
50,4,SHATW
50,24,OLIVE
75,47,XTREE
75,3,ALVES
75,0,SHATW
75,5,OLIVE
100,120,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,26,XTREE
25,243,ALVES
25,259,SHATW
25,239,OLIVE
50,102,XTREE
50,20,ALVES
50,5,SHATW
50,24,OLIVE
75,50,XTREE
75,7,ALVES
75,0,SHATW
75,5,OLIVE
100,119,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,26,XTREE
25,244,ALVES
25,258,SHATW
25,237,OLIVE
50,104,XTREE
50,17,ALVES
50,6,SHATW
50,23,OLIVE
75,47,XTREE
75,5,ALVES
75,0,SHATW
75,3,OLIVE
100,120,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
