3,1,0,20,3,3,19,2,3,2.0,3,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,0,_888
2,1,0,12,2,1,11,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0,_888
2,1,0,9,2,1,7,3,2,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0,_888
4,1,0,9,4,6,9,0,4,2.0,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0,_104
5,1,0,8,5,10,8,0,5,2.0,5,0.0,0,0.0,0.7,0,0,0.0,1,1.0,0,_104
10,1,0,15,10,45,12,3,10,2.0,10,0.0,0,0.0,0.3666666670000001,0,0,0.0,1,1.0,0,_104
6,1,0,27,6,15,26,2,6,2.0,6,0.0,0,0.0,0.541666667,0,0,0.0,1,1.0,0,_392
3,1,2,7,12,3,2,5,1,2.0,53,0.0,0,0.0,0.5,0,0,16.66666667,2,1.0,0,_824
2,1,1,6,4,1,3,3,2,2.0,8,0.0,0,0.0,0.625,0,0,3.0,1,0.5,0,_824
3,1,0,5,3,3,4,1,3,2.0,3,0.0,0,0.0,0.7777777779999999,0,0,0.0,1,1.0,0,_24
8,1,0,10,21,28,5,5,7,2.0,130,0.0,0,0.0,0.3125,0,0,15.25,5,2.625,0,_464
5,1,0,16,65,10,1,16,4,2.0,598,0.0,0,0.0,0.3,0,0,118.6,2,1.0,0,_584
7,1,0,10,63,21,2,8,5,2.0,1034,0.0,0,0.0,0.28571428600000004,0,0,146.71428569999995,10,4.8571,0,_584
4,1,3,7,5,0,7,0,4,1.0,32,0.25,0,0.0,0.5,0,0,6.0,1,0.5,0,_960
4,1,0,4,5,6,3,1,2,1.0,17,0.0,1,0.0,0.666666667,0,0,3.0,1,0.5,0,_960
9,1,2,5,36,36,2,3,9,2.0,146,0.0,0,0.0,0.444444444,1,1,15.22222222,9,1.8889,0,_960
2,2,0,6,13,1,1,6,2,2.0,46,0.0,0,0.857142857,0.666666667,0,0,22.0,5,2.5,0,_960
2,2,0,4,4,1,2,2,2,2.0,10,0.0,0,0.857142857,0.666666667,0,0,4.0,1,0.5,0,_960
2,3,0,6,7,1,2,4,2,2.0,18,0.0,0,0.9375,0.625,0,0,8.0,1,0.5,0,_952
2,3,0,5,7,1,1,4,2,2.0,18,0.0,0,0.9375,0.625,0,0,8.0,1,0.5,0,_952
4,4,2,5,8,6,5,0,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0,0,_952
